stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,84.321,2.023,0.000,0,9,3746414610.600,303928199.026,76
refined,139.697,2.023,0.000,0,9,3746414610.600,189545623.506,76
