stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.100,"[-1.815, -0.385]",0.715,-2.566,0.013
norefined,c,-6.511,"[-10.218, -2.804]",3.707,-2.929,0.005
norefined,s,-3.968,"[-5.77, -2.165]",1.803,-3.671,0.000
norefined,k0,0.856,"[-0.236, 1.949]",1.092,1.307,0.196
norefined,k1,-0.723,"[-1.684, 0.238]",0.961,-1.255,0.214
norefined,k2,1.306,"[0.167, 2.444]",1.138,1.913,0.060
norefined,k3,-1.503,"[-2.428, -0.578]",0.925,-2.711,0.009
norefined,k4,0.236,"[-0.541, 1.013]",0.777,0.508,0.613
norefined,k5,0.590,"[-0.33, 1.509]",0.919,1.070,0.289
refined,tt,-1.704,"[-2.475, -0.932]",0.771,-3.683,0.000
refined,c,-8.709,"[-12.622, -4.797]",3.912,-3.713,0.000
refined,s,-4.806,"[-6.783, -2.829]",1.977,-4.055,0.000
refined,k0,1.041,"[0.209, 1.873]",0.832,2.087,0.041
refined,k1,-1.122,"[-1.937, -0.307]",0.815,-2.295,0.025
refined,k2,0.369,"[-0.432, 1.17]",0.801,0.769,0.445
refined,k3,-0.320,"[-0.914, 0.273]",0.593,-0.900,0.371
refined,k4,0.428,"[-0.198, 1.055]",0.627,1.140,0.258
refined,k5,1.390,"[0.455, 2.324]",0.935,2.480,0.016
