stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.563,-6.668,-3.214,1.291,-0.147,1.713,-1.806,0.542,1.038,5415773841.387,1584,0,0,-0.084
norefined,2,0.098,-6.701,-3.252,1.209,-0.190,1.640,-1.900,0.460,0.999,3128082153.809,1584,0,0,-0.015
norefined,3,-0.385,-6.712,-3.280,1.151,-0.232,1.583,-1.948,0.415,0.943,1524567192.142,1584,0,0,0.057
norefined,4,-0.874,-6.676,-3.304,1.079,-0.257,1.551,-1.963,0.397,0.902,828287908.346,1584,0,0,0.131
norefined,5,-1.352,-6.607,-3.346,1.012,-0.300,1.501,-1.946,0.390,0.826,730334868.085,1584,0,0,0.205
norefined,6,-0.887,-6.659,-3.439,1.063,-0.340,1.489,-1.858,0.394,0.725,770946886.978,1584,0,0,0.133
norefined,7,-1.372,-6.593,-3.457,0.999,-0.362,1.443,-1.854,0.386,0.674,699554344.813,1584,0,0,0.208
norefined,8,-0.898,-6.648,-3.533,1.055,-0.392,1.439,-1.782,0.392,0.591,740974185.316,1584,0,0,0.135
norefined,9,-1.387,-6.585,-3.534,0.993,-0.400,1.397,-1.786,0.384,0.556,680753376.277,1584,0,0,0.211
norefined,10,-0.907,-6.643,-3.599,1.052,-0.423,1.397,-1.727,0.390,0.485,723854988.500,1584,0,0,0.137
refined,11,-1.387,-6.585,-3.534,0.993,-0.400,1.397,-1.786,0.384,0.556,680753376.277,1584,0,0,0.211
refined,12,-0.187,-1.953,-1.088,-0.107,0.639,-0.218,-0.487,0.099,-0.682,639819755.740,1584,0,0,0.096
refined,13,-0.389,-2.613,-1.361,0.102,0.284,0.119,-0.558,0.042,-0.263,520563154.785,1584,0,0,0.149
refined,14,-0.566,-3.497,-1.720,0.289,0.216,0.252,-0.655,0.083,-0.242,508380802.472,1584,0,0,0.162
refined,15,-0.655,-3.968,-1.933,0.351,0.225,0.300,-0.708,0.092,-0.267,506729239.011,1584,0,0,0.165
refined,16,-0.674,-4.075,-1.996,0.351,0.255,0.302,-0.729,0.078,-0.301,506489250.945,1584,0,0,0.165
refined,17,-0.685,-4.137,-2.025,0.356,0.264,0.305,-0.735,0.070,-0.314,506450542.119,1584,0,0,0.166
refined,18,-0.688,-4.156,-2.035,0.356,0.268,0.305,-0.738,0.067,-0.319,506444521.727,1584,0,0,0.166
refined,19,-0.690,-4.165,-2.039,0.357,0.270,0.305,-0.739,0.065,-0.321,506443606.485,1584,0,0,0.166
refined,20,-0.690,-4.168,-2.041,0.357,0.270,0.306,-0.739,0.065,-0.322,506443468.483,1584,0,0,0.166
