stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,45.159,1.727,0.000,0,9,3586447483.384,507557862.710,76
refined,74.274,1.727,0.000,0,9,3586447483.384,326721825.914,76
