stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,29.816,1.727,0.000,0,9,3856301101.954,770461938.988,76
refined,39.581,1.727,0.000,0,9,3856301101.954,610479664.041,76
