stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,29.816,1.727,0.000,76,0,9,3856301101.954,770461938.988
refined,39.581,1.727,0.000,76,0,9,3856301101.954,610479664.041
