stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.300,"[-2.194, -0.406]",0.894,-2.903,0.005
norefined,c,-4.830,"[-8.229, -1.43]",3.399,-2.836,0.006
norefined,s,-3.754,"[-6.4, -1.107]",2.647,-2.831,0.006
norefined,k0,0.751,"[-0.666, 2.168]",1.417,1.058,0.294
norefined,k1,-1.782,"[-3.52, -0.043]",1.739,-2.045,0.045
norefined,k2,-0.746,"[-2.19, 0.699]",1.444,-1.030,0.307
norefined,k3,-0.119,"[-0.829, 0.591]",0.710,-0.334,0.740
norefined,k4,-0.285,"[-1.875, 1.305]",1.590,-0.358,0.722
norefined,k5,-1.710,"[-3.462, 0.043]",1.753,-1.947,0.056
refined,tt,-1.159,"[-1.738, -0.579]",0.580,-3.991,0.000
refined,c,-6.143,"[-9.153, -3.132]",3.011,-4.072,0.000
refined,s,-3.263,"[-4.774, -1.753]",1.511,-4.311,0.000
refined,k0,-0.438,"[-1.224, 0.347]",0.785,-1.115,0.269
refined,k1,0.243,"[-0.664, 1.151]",0.907,0.535,0.595
refined,k2,-0.540,"[-1.59, 0.51]",1.050,-1.027,0.308
refined,k3,0.022,"[-0.45, 0.495]",0.473,0.095,0.925
refined,k4,-0.264,"[-1.353, 0.825]",1.089,-0.484,0.630
refined,k5,-0.216,"[-0.809, 0.377]",0.593,-0.726,0.470
