stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.707,"[-1.36, -0.053]",0.654,-2.158,0.034
norefined,c,-4.742,"[-9.503, 0.019]",4.761,-1.988,0.051
norefined,s,-4.096,"[-7.236, -0.957]",3.140,-2.604,0.011
norefined,k0,1.080,"[-0.894, 3.053]",1.973,1.092,0.279
norefined,k1,-1.869,"[-3.951, 0.213]",2.082,-1.792,0.078
norefined,k2,-0.391,"[-2.07, 1.287]",1.679,-0.465,0.643
norefined,k3,-0.332,"[-1.274, 0.61]",0.942,-0.703,0.484
norefined,k4,-0.197,"[-2.081, 1.686]",1.884,-0.209,0.835
norefined,k5,-1.434,"[-3.385, 0.517]",1.951,-1.467,0.147
refined,tt,-0.343,"[-0.455, -0.23]",0.113,-6.078,0.000
refined,c,-2.447,"[-3.225, -1.67]",0.777,-6.283,0.000
refined,s,-1.279,"[-1.673, -0.885]",0.394,-6.473,0.000
refined,k0,-0.053,"[-0.402, 0.295]",0.348,-0.306,0.761
refined,k1,-0.120,"[-0.485, 0.246]",0.365,-0.654,0.515
refined,k2,0.422,"[-0.067, 0.912]",0.489,1.722,0.090
refined,k3,0.053,"[-0.165, 0.27]",0.218,0.483,0.631
refined,k4,0.123,"[-0.303, 0.55]",0.427,0.577,0.566
refined,k5,0.493,"[0.231, 0.755]",0.262,3.759,0.000
