attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.208,"[-0.289, -0.127]",0.081,-5.099,0.000,64,0.800,566535364.651,0.196,-1.000,0.792,0,0,fn
c,-1.707,"[-2.355, -1.059]",0.648,-5.256,0.000,64,0.800,566535364.651,0.196,-6.000,4.293,0,0,fn
s,-0.751,"[-1.055, -0.447]",0.304,-4.926,0.000,64,0.800,566535364.651,0.196,-3.000,2.249,0,0,fn
k0,0.171,"[-0.239, 0.582]",0.411,0.832,0.408,64,0.800,566535364.651,0.196,0.000,0.171,0,0,fp
k1,-0.041,"[-0.489, 0.406]",0.447,-0.184,0.855,64,0.800,566535364.651,0.196,0.000,-0.041,0,0,fp
k2,0.181,"[-0.37, 0.733]",0.552,0.656,0.514,64,0.800,566535364.651,0.196,0.000,0.181,0,0,fp
k3,0.117,"[-0.141, 0.376]",0.258,0.906,0.368,64,0.800,566535364.651,0.196,0.000,0.117,0,0,fp
k4,-0.104,"[-0.592, 0.384]",0.488,-0.424,0.673,64,0.800,566535364.651,0.196,0.000,-0.104,0,0,fp
k5,0.603,"[0.285, 0.921]",0.318,3.787,0.000,64,0.800,566535364.651,0.196,0.000,0.603,0,1,fp
vot,0.122,,,,,64,0.800,566535364.651,0.196,0.167,-0.045,0,0,fn
tt,-0.343,"[-0.455, -0.23]",0.113,-6.078,0.000,64,0.900,213426107.659,0.134,-1.000,0.657,0,0,fn
c,-2.447,"[-3.225, -1.67]",0.777,-6.283,0.000,64,0.900,213426107.659,0.134,-6.000,3.553,0,0,fn
s,-1.279,"[-1.673, -0.885]",0.394,-6.473,0.000,64,0.900,213426107.659,0.134,-3.000,1.721,0,0,fn
k0,-0.053,"[-0.402, 0.295]",0.348,-0.306,0.761,64,0.900,213426107.659,0.134,0.000,-0.053,0,0,fp
k1,-0.120,"[-0.485, 0.246]",0.365,-0.654,0.515,64,0.900,213426107.659,0.134,0.000,-0.120,0,0,fp
k2,0.422,"[-0.067, 0.912]",0.489,1.722,0.090,64,0.900,213426107.659,0.134,0.000,0.422,0,1,fp
k3,0.053,"[-0.165, 0.27]",0.218,0.483,0.631,64,0.900,213426107.659,0.134,0.000,0.053,0,0,fp
k4,0.123,"[-0.303, 0.55]",0.427,0.577,0.566,64,0.900,213426107.659,0.134,0.000,0.123,0,0,fp
k5,0.493,"[0.231, 0.755]",0.262,3.759,0.000,64,0.900,213426107.659,0.134,0.000,0.493,0,1,fp
vot,0.140,,,,,64,0.900,213426107.659,0.134,0.167,-0.027,0,0,fn
tt,-1.159,"[-1.738, -0.579]",0.580,-3.991,0.000,64,1.100,159671125.054,0.142,-1.000,-0.159,0,0,fn
c,-6.143,"[-9.153, -3.132]",3.011,-4.072,0.000,64,1.100,159671125.054,0.142,-6.000,-0.143,0,0,fn
s,-3.263,"[-4.774, -1.753]",1.511,-4.311,0.000,64,1.100,159671125.054,0.142,-3.000,-0.263,0,0,fn
k0,-0.438,"[-1.224, 0.347]",0.785,-1.115,0.269,64,1.100,159671125.054,0.142,0.000,-0.438,0,0,fp
k1,0.243,"[-0.664, 1.151]",0.907,0.535,0.595,64,1.100,159671125.054,0.142,0.000,0.243,0,0,fp
k2,-0.540,"[-1.59, 0.51]",1.050,-1.027,0.308,64,1.100,159671125.054,0.142,0.000,-0.540,0,0,fp
k3,0.022,"[-0.45, 0.495]",0.473,0.095,0.925,64,1.100,159671125.054,0.142,0.000,0.022,0,0,fp
k4,-0.264,"[-1.353, 0.825]",1.089,-0.484,0.630,64,1.100,159671125.054,0.142,0.000,-0.264,0,0,fp
k5,-0.216,"[-0.809, 0.377]",0.593,-0.726,0.470,64,1.100,159671125.054,0.142,0.000,-0.216,0,0,fp
vot,0.189,,,,,64,1.100,159671125.054,0.142,0.167,0.022,0,0,fn
tt,-0.849,"[-1.334, -0.365]",0.484,-3.499,0.001,64,1.200,303044360.031,0.211,-1.000,0.151,0,0,fn
c,-3.938,"[-6.128, -1.748]",2.190,-3.589,0.001,64,1.200,303044360.031,0.211,-6.000,2.062,0,0,fn
s,-2.398,"[-3.717, -1.08]",1.318,-3.631,0.001,64,1.200,303044360.031,0.211,-3.000,0.602,0,0,fn
k0,-0.274,"[-1.168, 0.62]",0.894,-0.613,0.542,64,1.200,303044360.031,0.211,0.000,-0.274,0,0,fp
k1,-0.406,"[-1.343, 0.532]",0.938,-0.864,0.391,64,1.200,303044360.031,0.211,0.000,-0.406,0,0,fp
k2,-0.436,"[-1.554, 0.683]",1.119,-0.777,0.440,64,1.200,303044360.031,0.211,0.000,-0.436,0,0,fp
k3,-0.165,"[-0.697, 0.367]",0.532,-0.619,0.538,64,1.200,303044360.031,0.211,0.000,-0.165,0,0,fp
k4,-0.344,"[-1.554, 0.866]",1.210,-0.568,0.572,64,1.200,303044360.031,0.211,0.000,-0.344,0,0,fp
k5,-0.790,"[-1.703, 0.122]",0.913,-1.729,0.088,64,1.200,303044360.031,0.211,0.000,-0.790,0,1,fp
vot,0.216,,,,,64,1.200,303044360.031,0.211,0.167,0.049,0,0,fn
