stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.042,"[-2.381, 0.297]",1.339,-1.553,0.125
norefined,c,-5.114,"[-12.42, 2.192]",7.306,-1.397,0.167
norefined,s,-4.207,"[-9.382, 0.969]",5.176,-1.622,0.109
norefined,k0,0.029,"[-1.428, 1.486]",1.457,0.040,0.968
norefined,k1,0.666,"[-0.995, 2.326]",1.660,0.800,0.426
norefined,k2,0.380,"[-2.013, 2.773]",2.393,0.317,0.752
norefined,k3,-1.631,"[-4.282, 1.019]",2.650,-1.228,0.224
norefined,k4,0.498,"[-0.966, 1.963]",1.465,0.679,0.499
norefined,k5,0.112,"[-1.477, 1.7]",1.589,0.140,0.889
refined,tt,-0.165,"[-0.214, -0.115]",0.049,-6.641,0.000
refined,c,-0.960,"[-1.298, -0.621]",0.339,-5.656,0.000
refined,s,-0.484,"[-0.677, -0.292]",0.193,-5.019,0.000
refined,k0,0.032,"[-0.224, 0.288]",0.256,0.249,0.804
refined,k1,0.345,"[0.077, 0.612]",0.268,2.571,0.012
refined,k2,-0.060,"[-0.363, 0.243]",0.303,-0.396,0.693
refined,k3,0.254,"[-0.027, 0.535]",0.281,1.804,0.076
refined,k4,0.160,"[-0.097, 0.418]",0.257,1.245,0.217
refined,k5,-0.011,"[-0.244, 0.222]",0.233,-0.094,0.925
