stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,43.877,2.023,0.000,0,9,3379018035.423,490144235.755,76
refined,117.701,2.023,0.000,0,9,3379018035.423,201005522.200,76
