stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,35.650,2.023,0.000,0,9,3988107616.870,688929663.650,76
refined,62.038,2.023,0.000,0,9,3988107616.870,427292619.527,76
