stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.009,1.727,0.000,0,9,3755430010.921,1437103883.585,76
refined,13.283,1.727,0.000,0,9,3755430010.921,1348769542.986,76
