stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,49.341,1.727,0.000,0,9,2749419783.984,360445812.381,76
refined,85.027,1.727,0.000,0,9,2749419783.984,221343922.841,76
