stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,28.698,1.727,0.000,0,9,3909923203.165,805351478.915,76
refined,36.474,1.727,0.000,0,9,3909923203.165,662752093.562,76
