stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.448,"[-1.31, 0.414]",0.862,-0.866,0.389
norefined,c,-6.932,"[-15.935, 2.071]",9.003,-1.284,0.203
norefined,s,-3.466,"[-8.88, 1.948]",5.414,-1.068,0.290
norefined,k0,-1.241,"[-3.316, 0.835]",2.076,-0.997,0.322
norefined,k1,0.287,"[-2.008, 2.582]",2.295,0.209,0.835
norefined,k2,-2.056,"[-7.52, 3.408]",5.464,-0.628,0.532
norefined,k3,-0.870,"[-4.551, 2.811]",3.681,-0.394,0.695
norefined,k4,0.683,"[-2.304, 3.671]",2.987,0.381,0.704
norefined,k5,-2.031,"[-6.049, 1.988]",4.018,-0.843,0.402
refined,tt,-0.880,"[-2.036, 0.276]",1.156,-1.270,0.209
refined,c,-5.985,"[-12.748, 0.777]",6.762,-1.476,0.145
refined,s,-3.154,"[-7.6, 1.291]",4.445,-1.184,0.241
refined,k0,-0.935,"[-2.715, 0.844]",1.780,-0.877,0.384
refined,k1,-0.912,"[-2.865, 1.042]",1.953,-0.779,0.439
refined,k2,0.490,"[-2.083, 3.064]",2.573,0.318,0.752
refined,k3,0.372,"[-1.868, 2.611]",2.239,0.277,0.783
refined,k4,-0.512,"[-2.821, 1.798]",2.309,-0.370,0.713
refined,k5,-0.353,"[-2.493, 1.786]",2.140,-0.275,0.784
