stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,60.422,1.857,0.000,0,9,1859816064.527,94160345.674,38
refined,218.088,1.857,0.000,0,9,1859816064.527,27078478.483,38
