stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.217,"[-1.742, -0.692]",0.525,-4.628,0.000
norefined,c,-6.013,"[-8.573, -3.454]",2.560,-4.689,0.000
norefined,s,-3.206,"[-4.747, -1.665]",1.541,-4.152,0.000
norefined,k0,0.486,"[-0.333, 1.305]",0.819,1.185,0.240
norefined,k1,0.701,"[0.016, 1.387]",0.685,2.042,0.045
norefined,k2,0.357,"[-0.453, 1.167]",0.810,0.880,0.382
norefined,k3,-0.821,"[-1.782, 0.14]",0.961,-1.706,0.093
norefined,k4,-0.267,"[-0.912, 0.378]",0.645,-0.827,0.411
norefined,k5,-0.308,"[-0.879, 0.262]",0.570,-1.079,0.285
refined,tt,-0.892,"[-1.149, -0.634]",0.258,-6.907,0.000
refined,c,-5.670,"[-7.254, -4.085]",1.584,-7.144,0.000
refined,s,-2.634,"[-3.43, -1.838]",0.796,-6.606,0.000
refined,k0,0.334,"[-0.116, 0.783]",0.450,1.481,0.143
refined,k1,-0.120,"[-0.486, 0.245]",0.366,-0.658,0.513
refined,k2,0.513,"[0.04, 0.986]",0.473,2.167,0.034
refined,k3,0.074,"[-0.4, 0.548]",0.474,0.312,0.756
refined,k4,-0.137,"[-0.525, 0.251]",0.388,-0.702,0.485
refined,k5,0.219,"[-0.112, 0.551]",0.331,1.321,0.191
