stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,63.786,2.023,0.000,0,9,2282157256.631,238514632.835,76
refined,103.294,2.023,0.000,0,9,2282157256.631,153419671.376,76
