stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,70.844,2.023,0.000,76,0,9,4017722229.960,382046904.367
refined,80.569,2.023,0.000,76,0,9,4017722229.960,339832061.594
