stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,44.303,1.857,0.000,38,0,9,1406941297.008,95390463.838
refined,110.536,1.857,0.000,38,0,9,1406941297.008,39851991.903
