stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,26.199,2.347,0.000,19,0,9,595959514.373,24246256.660
refined,87.474,2.347,0.000,19,0,9,595959514.373,7475059.793
