stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.522,-4.530,-1.369,0.634,-0.026,-0.503,0.517,0.481,1.043,378943388.694,0.115
norefined,2,-0.877,-4.470,-1.589,0.489,-0.072,-0.470,0.384,0.471,0.869,361708189.361,0.196
norefined,3,-0.444,-4.501,-1.763,0.405,-0.152,-0.536,0.294,0.416,0.817,319554332.696,0.099
norefined,4,-0.937,-4.456,-1.761,0.396,-0.130,-0.485,0.279,0.418,0.774,304836045.377,0.210
norefined,5,-0.486,-4.495,-1.907,0.326,-0.207,-0.547,0.206,0.373,0.727,260058055.967,0.108
norefined,6,-0.979,-4.450,-1.895,0.330,-0.177,-0.491,0.199,0.377,0.692,271704095.946,0.220
norefined,7,-0.518,-4.495,-2.022,0.272,-0.251,-0.548,0.139,0.338,0.650,227134496.422,0.115
norefined,8,-1.010,-4.454,-1.996,0.285,-0.216,-0.489,0.139,0.342,0.620,251459867.418,0.227
norefined,9,-0.542,-4.502,-2.111,0.235,-0.288,-0.544,0.088,0.307,0.580,207639214.079,0.120
norefined,10,-1.033,-4.465,-2.073,0.256,-0.250,-0.483,0.092,0.310,0.553,238216343.359,0.231
refined,11,-0.542,-4.502,-2.111,0.235,-0.288,-0.544,0.088,0.307,0.580,207639214.079,0.120
refined,12,-0.551,-3.281,-1.717,0.440,0.127,0.060,0.043,-0.099,-0.469,66728277.642,0.168
refined,13,-0.740,-4.496,-2.403,0.542,0.011,-0.041,0.060,-0.091,-0.437,50075419.583,0.164
refined,14,-0.779,-4.736,-2.513,0.523,-0.044,-0.059,0.065,-0.098,-0.392,49632280.563,0.165
refined,15,-0.781,-4.732,-2.512,0.520,-0.048,-0.062,0.066,-0.105,-0.394,49627431.283,0.165
refined,16,-0.782,-4.741,-2.517,0.521,-0.048,-0.063,0.066,-0.105,-0.395,49627291.781,0.165
refined,17,-0.782,-4.739,-2.516,0.521,-0.049,-0.063,0.066,-0.105,-0.395,49627283.246,0.165
refined,18,-0.782,-4.740,-2.517,0.521,-0.049,-0.063,0.066,-0.105,-0.395,49627282.464,0.165
refined,19,-0.782,-4.740,-2.517,0.521,-0.049,-0.063,0.066,-0.105,-0.395,49627282.383,0.165
refined,20,-0.782,-4.740,-2.517,0.521,-0.049,-0.063,0.066,-0.105,-0.395,49627282.375,0.165
