stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.479,"[-0.899, -0.059]",0.420,-1.901,0.062
norefined,c,-5.123,"[-8.892, -1.354]",3.769,-2.267,0.027
norefined,s,-2.240,"[-4.123, -0.356]",1.883,-1.983,0.051
norefined,k0,-0.599,"[-1.516, 0.318]",0.917,-1.089,0.280
norefined,k1,-1.188,"[-2.878, 0.503]",1.691,-1.172,0.245
norefined,k2,-0.900,"[-2.513, 0.713]",1.613,-0.931,0.355
norefined,k3,-0.320,"[-1.268, 0.628]",0.948,-0.564,0.575
norefined,k4,-1.284,"[-2.79, 0.222]",1.506,-1.422,0.160
norefined,k5,1.666,"[0.146, 3.187]",1.520,1.829,0.072
refined,tt,-1.916,"[-3.696, -0.136]",1.780,-1.795,0.077
refined,c,-12.286,"[-23.082, -1.49]",10.796,-1.898,0.062
refined,s,-5.216,"[-9.98, -0.452]",4.764,-1.826,0.072
refined,k0,0.161,"[-1.329, 1.651]",1.490,0.181,0.857
refined,k1,-0.640,"[-2.253, 0.973]",1.613,-0.662,0.510
refined,k2,-1.776,"[-4.222, 0.671]",2.446,-1.211,0.230
refined,k3,0.212,"[-1.247, 1.671]",1.459,0.242,0.809
refined,k4,1.958,"[-1.429, 5.346]",3.387,0.964,0.338
refined,k5,0.523,"[-1.579, 2.624]",2.101,0.415,0.680
