stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,32.053,1.727,0.000,0,9,3237500765.135,610203098.084,76
refined,32.053,1.727,0.000,0,9,3237500765.135,610203098.084,76
