stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,62.695,1.727,0.000,0,9,3010338916.172,319511922.623,76
refined,102.390,1.727,0.000,0,9,3010338916.172,204036516.497,76
