stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.916,"[-1.472, -0.36]",0.556,-2.765,0.008
norefined,c,-6.115,"[-9.517, -2.714]",3.402,-3.015,0.004
norefined,s,-2.326,"[-3.569, -1.082]",1.243,-3.137,0.003
norefined,k0,0.883,"[-0.009, 1.775]",0.892,1.661,0.103
norefined,k1,-0.349,"[-0.988, 0.291]",0.640,-0.915,0.365
norefined,k2,0.476,"[-0.307, 1.259]",0.783,1.019,0.313
norefined,k3,-1.389,"[-2.583, -0.196]",1.193,-1.953,0.057
norefined,k4,0.187,"[-0.6, 0.973]",0.786,0.398,0.692
norefined,k5,-0.576,"[-1.398, 0.247]",0.823,-1.174,0.246
refined,tt,-1.457,"[-2.057, -0.857]",0.600,-4.074,0.000
refined,c,-8.408,"[-11.945, -4.871]",3.537,-3.987,0.000
refined,s,-4.029,"[-5.574, -2.484]",1.545,-4.373,0.000
refined,k0,0.114,"[-0.551, 0.778]",0.664,0.287,0.775
refined,k1,0.333,"[-0.349, 1.016]",0.682,0.820,0.416
refined,k2,0.333,"[-0.252, 0.919]",0.585,0.955,0.344
refined,k3,-0.607,"[-1.464, 0.25]",0.857,-1.189,0.240
refined,k4,0.286,"[-0.264, 0.836]",0.550,0.871,0.388
refined,k5,0.102,"[-0.41, 0.613]",0.511,0.333,0.740
