stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.998,"[-2.574, 0.578]",1.576,-1.148,0.278
norefined,c,-6.222,"[-15.867, 3.423]",9.645,-1.169,0.269
norefined,s,-2.027,"[-5.638, 1.585]",3.611,-1.017,0.333
norefined,k0,0.870,"[-2.417, 4.158]",3.287,0.480,0.642
norefined,k1,0.079,"[-1.691, 1.848]",1.770,0.081,0.937
norefined,k2,0.460,"[-2.022, 2.942]",2.482,0.336,0.744
norefined,k3,-1.414,"[-4.294, 1.465]",2.879,-0.890,0.394
norefined,k4,0.020,"[-2.282, 2.321]",2.301,0.015,0.988
norefined,k5,-0.494,"[-2.975, 1.986]",2.480,-0.361,0.726
refined,tt,-1.618,"[-2.631, -0.604]",1.014,-2.892,0.016
refined,c,-9.931,"[-15.739, -4.122]",5.808,-3.099,0.011
refined,s,-4.571,"[-6.894, -2.248]",2.323,-3.566,0.005
refined,k0,-2.035,"[-3.856, -0.214]",1.821,-2.025,0.070
refined,k1,1.882,"[0.222, 3.541]",1.660,2.055,0.067
refined,k2,1.470,"[0.483, 2.456]",0.987,2.699,0.022
refined,k3,-1.519,"[-3.166, 0.128]",1.647,-1.671,0.126
refined,k4,0.889,"[-0.34, 2.118]",1.229,1.311,0.219
refined,k5,0.861,"[0.161, 1.56]",0.699,2.230,0.050
