stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,49.478,1.857,0.000,0,9,1781240956.784,108909375.578,38
refined,142.131,1.857,0.000,0,9,1781240956.784,39486953.315,38
