attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.131,"[-0.177, -0.086]",0.045,-5.779,0.000,51,0.800,485695525.034,0.182,-1.000,0.869,0,0,fn
c,-1.056,"[-1.408, -0.705]",0.352,-5.996,0.000,51,0.800,485695525.034,0.182,-6.000,4.944,0,0,fn
s,-0.391,"[-0.588, -0.193]",0.197,-3.952,0.000,51,0.800,485695525.034,0.182,-3.000,2.609,0,0,fn
k0,0.073,"[-0.202, 0.348]",0.275,0.532,0.596,51,0.800,485695525.034,0.182,0.000,0.073,0,0,fp
k1,0.114,"[-0.178, 0.405]",0.291,0.779,0.439,51,0.800,485695525.034,0.182,0.000,0.114,0,0,fp
k2,0.182,"[-0.111, 0.474]",0.293,1.239,0.220,51,0.800,485695525.034,0.182,0.000,0.182,0,0,fp
k3,-0.162,"[-0.405, 0.08]",0.243,-1.334,0.187,51,0.800,485695525.034,0.182,0.000,-0.162,0,0,fp
k4,0.179,"[-0.143, 0.502]",0.322,1.111,0.271,51,0.800,485695525.034,0.182,0.000,0.179,0,0,fp
k5,0.156,"[-0.179, 0.492]",0.335,0.930,0.356,51,0.800,485695525.034,0.182,0.000,0.156,0,0,fp
vot,0.124,,,,,51,0.800,485695525.034,0.182,0.167,-0.042,0,0,fn
tt,-0.537,"[-0.785, -0.289]",0.248,-4.318,0.000,51,0.900,207998792.386,0.134,-1.000,0.463,0,0,fn
c,-3.557,"[-5.025, -2.088]",1.468,-4.835,0.000,51,0.900,207998792.386,0.134,-6.000,2.443,0,0,fn
s,-1.447,"[-2.239, -0.655]",0.792,-3.645,0.001,51,0.900,207998792.386,0.134,-3.000,1.553,0,0,fn
k0,-0.123,"[-0.561, 0.315]",0.438,-0.561,0.576,51,0.900,207998792.386,0.134,0.000,-0.123,0,0,fp
k1,-0.188,"[-0.719, 0.342]",0.531,-0.708,0.481,51,0.900,207998792.386,0.134,0.000,-0.188,0,0,fp
k2,0.418,"[-0.174, 1.009]",0.591,1.410,0.163,51,0.900,207998792.386,0.134,0.000,0.418,0,0,fp
k3,-0.278,"[-0.777, 0.22]",0.499,-1.115,0.269,51,0.900,207998792.386,0.134,0.000,-0.278,0,0,fp
k4,0.399,"[-0.161, 0.959]",0.560,1.421,0.160,51,0.900,207998792.386,0.134,0.000,0.399,0,0,fp
k5,0.129,"[-0.515, 0.773]",0.644,0.400,0.690,51,0.900,207998792.386,0.134,0.000,0.129,0,0,fp
vot,0.151,,,,,51,0.900,207998792.386,0.134,0.167,-0.016,0,0,fn
tt,-1.132,"[-1.647, -0.616]",0.515,-4.383,0.000,51,1.100,166307184.301,0.147,-1.000,-0.132,0,0,fn
c,-6.631,"[-9.49, -3.772]",2.859,-4.629,0.000,51,1.100,166307184.301,0.147,-6.000,-0.631,0,0,fn
s,-3.146,"[-4.584, -1.709]",1.437,-4.369,0.000,51,1.100,166307184.301,0.147,-3.000,-0.146,0,0,fn
k0,-0.015,"[-0.679, 0.65]",0.664,-0.044,0.965,51,1.100,166307184.301,0.147,0.000,-0.015,0,0,fp
k1,-0.044,"[-0.796, 0.707]",0.752,-0.118,0.906,51,1.100,166307184.301,0.147,0.000,-0.044,0,0,fp
k2,-0.190,"[-1.05, 0.671]",0.860,-0.440,0.661,51,1.100,166307184.301,0.147,0.000,-0.190,0,0,fp
k3,0.078,"[-0.733, 0.889]",0.811,0.192,0.848,51,1.100,166307184.301,0.147,0.000,0.078,0,0,fp
k4,-0.385,"[-1.15, 0.38]",0.765,-1.005,0.318,51,1.100,166307184.301,0.147,0.000,-0.385,0,0,fp
k5,0.019,"[-0.806, 0.844]",0.825,0.045,0.964,51,1.100,166307184.301,0.147,0.000,0.019,0,0,fp
vot,0.171,,,,,51,1.100,166307184.301,0.147,0.167,0.004,0,0,fn
tt,-1.343,"[-2.168, -0.519]",0.824,-3.253,0.002,51,1.200,341397837.164,0.227,-1.000,-0.343,0,0,fn
c,-6.990,"[-11.132, -2.849]",4.142,-3.369,0.001,51,1.200,341397837.164,0.227,-6.000,-0.990,0,0,fn
s,-3.805,"[-6.02, -1.59]",2.215,-3.429,0.001,51,1.200,341397837.164,0.227,-3.000,-0.805,0,0,fn
k0,0.008,"[-1.028, 1.044]",1.036,0.015,0.988,51,1.200,341397837.164,0.227,0.000,0.008,0,0,fp
k1,0.225,"[-0.922, 1.371]",1.146,0.391,0.697,51,1.200,341397837.164,0.227,0.000,0.225,0,0,fp
k2,-0.544,"[-1.877, 0.79]",1.334,-0.814,0.419,51,1.200,341397837.164,0.227,0.000,-0.544,0,0,fp
k3,0.121,"[-1.197, 1.439]",1.318,0.183,0.856,51,1.200,341397837.164,0.227,0.000,0.121,0,0,fp
k4,-0.086,"[-1.161, 0.989]",1.075,-0.160,0.873,51,1.200,341397837.164,0.227,0.000,-0.086,0,0,fp
k5,-0.018,"[-1.197, 1.161]",1.179,-0.030,0.976,51,1.200,341397837.164,0.227,0.000,-0.018,0,0,fp
vot,0.192,,,,,51,1.200,341397837.164,0.227,0.167,0.026,0,0,fn
