stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.245,"[-2.282, -0.209]",1.036,-2.398,0.019
norefined,c,-6.092,"[-11.273, -0.912]",5.180,-2.347,0.022
norefined,s,-3.406,"[-6.526, -0.286]",3.120,-2.179,0.033
norefined,k0,0.016,"[-0.968, 1.0]",0.984,0.033,0.974
norefined,k1,0.877,"[-0.274, 2.029]",1.151,1.521,0.133
norefined,k2,-0.485,"[-1.751, 0.781]",1.266,-0.764,0.447
norefined,k3,0.546,"[-0.543, 1.634]",1.089,1.000,0.321
norefined,k4,-0.174,"[-1.411, 1.064]",1.238,-0.280,0.780
norefined,k5,0.128,"[-1.351, 1.606]",1.479,0.172,0.864
refined,tt,-0.537,"[-0.785, -0.289]",0.248,-4.318,0.000
refined,c,-3.557,"[-5.025, -2.088]",1.468,-4.835,0.000
refined,s,-1.447,"[-2.239, -0.655]",0.792,-3.645,0.001
refined,k0,-0.123,"[-0.561, 0.315]",0.438,-0.561,0.576
refined,k1,-0.188,"[-0.719, 0.342]",0.531,-0.708,0.481
refined,k2,0.418,"[-0.174, 1.009]",0.591,1.410,0.163
refined,k3,-0.278,"[-0.777, 0.22]",0.499,-1.115,0.269
refined,k4,0.399,"[-0.161, 0.959]",0.560,1.421,0.160
refined,k5,0.129,"[-0.515, 0.773]",0.644,0.400,0.690
