stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.972,"[-1.744, -0.2]",0.772,-2.113,0.040
norefined,c,-6.209,"[-10.394, -2.024]",4.185,-2.488,0.016
norefined,s,-3.761,"[-6.372, -1.15]",2.611,-2.416,0.020
norefined,k0,-0.729,"[-2.074, 0.615]",1.344,-0.910,0.367
norefined,k1,-1.044,"[-1.79, -0.299]",0.746,-2.349,0.023
norefined,k2,-0.595,"[-1.912, 0.721]",1.316,-0.759,0.452
norefined,k3,0.543,"[-0.683, 1.769]",1.226,0.743,0.461
norefined,k4,-0.509,"[-1.696, 0.679]",1.188,-0.719,0.476
norefined,k5,-0.847,"[-1.839, 0.145]",0.992,-1.432,0.159
refined,tt,-1.166,"[-1.507, -0.826]",0.340,-5.749,0.000
refined,c,-6.519,"[-8.276, -4.761]",1.758,-6.221,0.000
refined,s,-3.142,"[-4.058, -2.225]",0.917,-5.749,0.000
refined,k0,-0.209,"[-0.762, 0.344]",0.553,-0.634,0.529
refined,k1,0.310,"[-0.065, 0.685]",0.375,1.387,0.172
refined,k2,-0.177,"[-0.608, 0.255]",0.431,-0.687,0.495
refined,k3,0.040,"[-0.467, 0.547]",0.507,0.133,0.895
refined,k4,0.397,"[-0.124, 0.917]",0.520,1.278,0.207
refined,k5,-0.038,"[-0.423, 0.347]",0.385,-0.164,0.870
