stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.248,-5.101,-4.178,-1.114,0.764,0.058,0.972,-0.459,-0.842,981597078.478,0.441
norefined,2,-1.782,-5.236,-4.266,-1.125,0.739,0.029,0.941,-0.524,-0.829,661444188.199,0.340
norefined,3,-1.318,-5.363,-4.292,-1.114,0.745,-0.049,0.880,-0.612,-0.809,466689862.202,0.246
norefined,4,-1.095,-5.514,-4.281,-1.010,0.583,-0.339,0.657,-0.599,-0.733,438940841.975,0.199
norefined,5,-1.562,-5.505,-4.207,-0.989,0.505,-0.421,0.563,-0.537,-0.709,484506743.280,0.284
norefined,6,-1.080,-5.597,-4.251,-0.961,0.517,-0.461,0.543,-0.575,-0.652,423046826.457,0.193
norefined,7,-1.556,-5.578,-4.178,-0.941,0.454,-0.521,0.466,-0.518,-0.629,468142224.404,0.279
norefined,8,-1.073,-5.667,-4.223,-0.915,0.470,-0.551,0.449,-0.553,-0.573,411490084.524,0.189
norefined,9,-1.554,-5.643,-4.151,-0.895,0.416,-0.598,0.382,-0.501,-0.553,456433267.246,0.275
norefined,10,-1.069,-5.730,-4.196,-0.871,0.435,-0.619,0.366,-0.535,-0.499,402581429.564,0.187
refined,11,-1.069,-5.730,-4.196,-0.871,0.435,-0.619,0.366,-0.535,-0.499,402581429.564,0.187
refined,12,-1.321,-6.784,-4.055,0.173,0.308,-0.697,-1.255,-1.193,0.577,326022599.001,0.195
refined,13,-0.999,-4.957,-2.806,-0.187,-0.007,-0.411,-0.570,-0.821,0.252,322749638.818,0.201
refined,14,-1.168,-5.859,-3.383,-0.082,0.059,-0.616,-0.879,-1.083,0.433,320536788.384,0.199
refined,15,-1.085,-5.471,-3.099,-0.095,0.018,-0.537,-0.713,-0.951,0.360,320415803.243,0.198
refined,16,-1.133,-5.705,-3.267,-0.083,0.038,-0.587,-0.803,-1.026,0.404,320343034.310,0.199
refined,17,-1.106,-5.574,-3.174,-0.091,0.027,-0.559,-0.752,-0.984,0.379,320327027.142,0.198
refined,18,-1.122,-5.652,-3.229,-0.086,0.034,-0.576,-0.782,-1.008,0.394,320320233.793,0.199
refined,19,-1.113,-5.608,-3.197,-0.088,0.030,-0.566,-0.765,-0.994,0.386,320318244.273,0.199
refined,20,-1.119,-5.634,-3.216,-0.087,0.032,-0.572,-0.775,-1.002,0.390,320317518.780,0.199
