attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.883,"[-1.33, -0.435]",0.448,-3.291,0.002,11.421,ngd,12,255688597.567,0.163,-1.000,0.117,0,0,fn
c,-5.004,"[-7.5, -2.508]",2.496,-3.344,0.001,11.421,ngd,12,255688597.567,0.163,-6.000,0.996,0,0,fn
s,-3.679,"[-5.22, -2.139]",1.540,-3.984,0.000,11.421,ngd,12,255688597.567,0.163,-3.000,-0.679,0,0,fn
k0,0.980,"[-0.076, 2.037]",1.057,1.547,0.126,11.421,ngd,12,255688597.567,0.163,0.000,0.980,0,0,fp
k1,-1.594,"[-2.787, -0.4]",1.193,-2.227,0.029,11.421,ngd,12,255688597.567,0.163,0.000,-1.594,0,1,fp
k2,-1.641,"[-2.695, -0.586]",1.054,-2.595,0.012,11.421,ngd,12,255688597.567,0.163,0.000,-1.641,0,1,fp
k3,0.888,"[-0.176, 1.952]",1.064,1.391,0.169,11.421,ngd,12,255688597.567,0.163,0.000,0.888,0,0,fp
k4,1.404,"[0.354, 2.453]",1.050,2.230,0.029,11.421,ngd,12,255688597.567,0.163,0.000,1.404,0,1,fp
k5,-1.322,"[-2.513, -0.132]",1.191,-1.852,0.068,11.421,ngd,12,255688597.567,0.163,0.000,-1.322,0,1,fp
vot,0.176,,,,,11.421,ngd,12,255688597.567,0.163,0.167,0.010,0,0,fn
tt,-2.504,"[-5.801, 0.793]",3.297,-1.267,0.210,12.222,lm,12,1416659832.647,0.383,-1.000,-1.504,1,0,fn
c,-4.269,"[-9.88, 1.342]",5.611,-1.269,0.209,12.222,lm,12,1416659832.647,0.383,-6.000,1.731,1,0,fn
s,-3.512,"[-9.032, 2.007]",5.519,-1.061,0.292,12.222,lm,12,1416659832.647,0.383,-3.000,-0.512,1,0,fn
k0,1.109,"[-1.398, 3.616]",2.507,0.738,0.463,12.222,lm,12,1416659832.647,0.383,0.000,1.109,0,0,fp
k1,-1.842,"[-5.74, 2.056]",3.898,-0.788,0.433,12.222,lm,12,1416659832.647,0.383,0.000,-1.842,0,0,fp
k2,-1.439,"[-5.492, 2.613]",4.053,-0.592,0.556,12.222,lm,12,1416659832.647,0.383,0.000,-1.439,0,0,fp
k3,1.162,"[-2.576, 4.899]",3.738,0.518,0.606,12.222,lm,12,1416659832.647,0.383,0.000,1.162,0,0,fp
k4,1.709,"[-1.648, 5.067]",3.357,0.849,0.399,12.222,lm,12,1416659832.647,0.383,0.000,1.709,0,0,fp
k5,-1.098,"[-7.404, 5.208]",6.306,-0.290,0.772,12.222,lm,12,1416659832.647,0.383,0.000,-1.098,0,0,fp
vot,0.587,,,,,12.222,lm,12,1416659832.647,0.383,0.167,0.420,0,0,fn
tt,-1.018,"[-1.369, -0.667]",0.351,-4.840,0.000,23.400,ngd+lm,12,164031341.486,0.130,-1.000,-0.018,0,0,fn
c,-5.764,"[-7.804, -3.724]",2.040,-4.713,0.000,23.400,ngd+lm,12,164031341.486,0.130,-6.000,0.236,0,0,fn
s,-2.803,"[-3.54, -2.067]",0.737,-6.348,0.000,23.400,ngd+lm,12,164031341.486,0.130,-3.000,0.197,0,0,fn
k0,0.697,"[0.079, 1.315]",0.618,1.881,0.064,23.400,ngd+lm,12,164031341.486,0.130,0.000,0.697,0,1,fp
k1,-0.486,"[-1.063, 0.09]",0.577,-1.407,0.164,23.400,ngd+lm,12,164031341.486,0.130,0.000,-0.486,0,0,fp
k2,-1.347,"[-2.018, -0.675]",0.671,-3.346,0.001,23.400,ngd+lm,12,164031341.486,0.130,0.000,-1.347,0,1,fp
k3,1.047,"[0.324, 1.771]",0.723,2.415,0.018,23.400,ngd+lm,12,164031341.486,0.130,0.000,1.047,0,1,fp
k4,0.464,"[-0.154, 1.083]",0.619,1.252,0.215,23.400,ngd+lm,12,164031341.486,0.130,0.000,0.464,0,0,fp
k5,-0.973,"[-1.768, -0.178]",0.795,-2.042,0.045,23.400,ngd+lm,12,164031341.486,0.130,0.000,-0.973,0,1,fp
vot,0.177,,,,,23.400,ngd+lm,12,164031341.486,0.130,0.167,0.010,0,0,fn
