stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.201,"[-2.143, -0.259]",0.942,-2.126,0.037
norefined,c,-6.243,"[-11.38, -1.107]",5.136,-2.027,0.047
norefined,s,-2.262,"[-3.985, -0.538]",1.723,-2.189,0.032
norefined,k0,-0.006,"[-0.882, 0.869]",0.875,-0.012,0.990
norefined,k1,-0.274,"[-1.557, 1.01]",1.283,-0.356,0.723
norefined,k2,0.745,"[-0.217, 1.707]",0.962,1.291,0.201
norefined,k3,0.177,"[-1.001, 1.354]",1.178,0.250,0.803
norefined,k4,-0.233,"[-1.103, 0.638]",0.870,-0.446,0.657
norefined,k5,-0.169,"[-0.824, 0.486]",0.655,-0.431,0.668
refined,tt,-0.735,"[-1.089, -0.381]",0.354,-3.460,0.001
refined,c,-4.154,"[-6.159, -2.15]",2.004,-3.457,0.001
refined,s,-2.237,"[-3.23, -1.245]",0.993,-3.759,0.000
refined,k0,-0.565,"[-1.254, 0.124]",0.689,-1.368,0.176
refined,k1,0.154,"[-0.581, 0.888]",0.734,0.349,0.728
refined,k2,0.702,"[0.071, 1.333]",0.631,1.856,0.068
refined,k3,0.511,"[-0.187, 1.208]",0.697,1.221,0.226
refined,k4,0.654,"[0.033, 1.275]",0.621,1.757,0.083
refined,k5,-0.717,"[-1.291, -0.144]",0.574,-2.085,0.041
