stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.891,"[-1.726, -0.056]",0.835,-1.780,0.080
norefined,c,-6.277,"[-11.831, -0.722]",5.554,-1.885,0.064
norefined,s,-2.326,"[-4.305, -0.346]",1.980,-1.959,0.054
norefined,k0,-0.293,"[-1.528, 0.943]",1.236,-0.395,0.694
norefined,k1,-0.419,"[-2.109, 1.271]",1.690,-0.413,0.681
norefined,k2,0.631,"[-0.707, 1.969]",1.338,0.786,0.434
norefined,k3,0.142,"[-1.257, 1.541]",1.399,0.169,0.866
norefined,k4,-0.444,"[-1.752, 0.864]",1.308,-0.566,0.573
norefined,k5,-0.072,"[-1.07, 0.926]",0.998,-0.120,0.905
refined,tt,-2.339,"[-4.507, -0.171]",2.168,-1.799,0.076
refined,c,-9.983,"[-18.53, -1.436]",8.547,-1.948,0.056
refined,s,-6.164,"[-12.019, -0.308]",5.855,-1.756,0.084
refined,k0,-4.502,"[-8.713, -0.291]",4.211,-1.783,0.079
refined,k1,-0.109,"[-1.946, 1.729]",1.838,-0.099,0.922
refined,k2,2.875,"[0.118, 5.632]",2.757,1.740,0.087
refined,k3,2.618,"[0.022, 5.214]",2.596,1.682,0.097
refined,k4,0.833,"[-0.391, 2.056]",1.224,1.135,0.260
refined,k5,-0.342,"[-1.48, 0.796]",1.138,-0.501,0.618
