attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.735,"[-1.089, -0.381]",0.354,-3.460,0.001,17,0.200,352051577.069,0.200,-1.000,0.265,0,0,fn
c,-4.154,"[-6.159, -2.15]",2.004,-3.457,0.001,17,0.200,352051577.069,0.200,-6.000,1.846,0,0,fn
s,-2.237,"[-3.23, -1.245]",0.993,-3.759,0.000,17,0.200,352051577.069,0.200,-3.000,0.763,0,0,fn
k0,-0.565,"[-1.254, 0.124]",0.689,-1.368,0.176,17,0.200,352051577.069,0.200,0.000,-0.565,0,0,fp
k1,0.154,"[-0.581, 0.888]",0.734,0.349,0.728,17,0.200,352051577.069,0.200,0.000,0.154,0,0,fp
k2,0.702,"[0.071, 1.333]",0.631,1.856,0.068,17,0.200,352051577.069,0.200,0.000,0.702,0,1,fp
k3,0.511,"[-0.187, 1.208]",0.697,1.221,0.226,17,0.200,352051577.069,0.200,0.000,0.511,0,0,fp
k4,0.654,"[0.033, 1.275]",0.621,1.757,0.083,17,0.200,352051577.069,0.200,0.000,0.654,0,1,fp
k5,-0.717,"[-1.291, -0.144]",0.574,-2.085,0.041,17,0.200,352051577.069,0.200,0.000,-0.717,0,1,fp
vot,0.177,,,,,17,0.200,352051577.069,0.200,0.167,0.010,0,0,fn
tt,-2.339,"[-4.507, -0.171]",2.168,-1.799,0.076,17,0.300,667310045.347,0.261,-1.000,-1.339,0,0,fn
c,-9.983,"[-18.53, -1.436]",8.547,-1.948,0.056,17,0.300,667310045.347,0.261,-6.000,-3.983,0,0,fn
s,-6.164,"[-12.019, -0.308]",5.855,-1.756,0.084,17,0.300,667310045.347,0.261,-3.000,-3.164,0,0,fn
k0,-4.502,"[-8.713, -0.291]",4.211,-1.783,0.079,17,0.300,667310045.347,0.261,0.000,-4.502,0,1,fp
k1,-0.109,"[-1.946, 1.729]",1.838,-0.099,0.922,17,0.300,667310045.347,0.261,0.000,-0.109,0,0,fp
k2,2.875,"[0.118, 5.632]",2.757,1.740,0.087,17,0.300,667310045.347,0.261,0.000,2.875,0,1,fp
k3,2.618,"[0.022, 5.214]",2.596,1.682,0.097,17,0.300,667310045.347,0.261,0.000,2.618,0,1,fp
k4,0.833,"[-0.391, 2.056]",1.224,1.135,0.260,17,0.300,667310045.347,0.261,0.000,0.833,0,0,fp
k5,-0.342,"[-1.48, 0.796]",1.138,-0.501,0.618,17,0.300,667310045.347,0.261,0.000,-0.342,0,0,fp
vot,0.234,,,,,17,0.300,667310045.347,0.261,0.167,0.068,0,0,fn
tt,-1.125,"[-2.459, 0.209]",1.334,-1.406,0.164,17,0.400,1282448477.207,0.362,-1.000,-0.125,1,0,fn
c,-6.105,"[-13.616, 1.406]",7.511,-1.356,0.180,17,0.400,1282448477.207,0.362,-6.000,-0.105,1,0,fn
s,-2.524,"[-5.36, 0.312]",2.836,-1.484,0.142,17,0.400,1282448477.207,0.362,-3.000,0.476,1,0,fn
k0,0.355,"[-1.081, 1.79]",1.436,0.412,0.682,17,0.400,1282448477.207,0.362,0.000,0.355,0,0,fp
k1,-0.709,"[-2.882, 1.463]",2.173,-0.545,0.588,17,0.400,1282448477.207,0.362,0.000,-0.709,0,0,fp
k2,1.009,"[-0.659, 2.677]",1.668,1.009,0.317,17,0.400,1282448477.207,0.362,0.000,1.009,0,0,fp
k3,0.477,"[-1.395, 2.35]",1.873,0.425,0.672,17,0.400,1282448477.207,0.362,0.000,0.477,0,0,fp
k4,-0.416,"[-1.822, 0.991]",1.407,-0.493,0.623,17,0.400,1282448477.207,0.362,0.000,-0.416,0,0,fp
k5,-0.098,"[-1.247, 1.052]",1.149,-0.142,0.888,17,0.400,1282448477.207,0.362,0.000,-0.098,0,0,fp
vot,0.184,,,,,17,0.400,1282448477.207,0.362,0.167,0.018,0,0,fn
