stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.560,"[-2.942, -0.177]",1.382,-2.252,0.028
norefined,c,-7.754,"[-13.972, -1.536]",6.218,-2.489,0.015
norefined,s,-3.943,"[-7.764, -0.122]",3.821,-2.060,0.043
norefined,k0,1.112,"[-0.691, 2.915]",1.803,1.231,0.223
norefined,k1,-0.759,"[-2.705, 1.186]",1.945,-0.779,0.439
norefined,k2,-1.116,"[-3.014, 0.782]",1.898,-1.174,0.245
norefined,k3,-1.074,"[-3.471, 1.322]",2.396,-0.895,0.374
norefined,k4,0.086,"[-0.974, 1.147]",1.060,0.162,0.872
norefined,k5,0.140,"[-1.411, 1.691]",1.551,0.180,0.858
refined,tt,-1.560,"[-2.942, -0.177]",1.382,-2.252,0.028
refined,c,-7.754,"[-13.972, -1.536]",6.218,-2.489,0.015
refined,s,-3.943,"[-7.764, -0.122]",3.821,-2.060,0.043
refined,k0,1.112,"[-0.691, 2.915]",1.803,1.231,0.223
refined,k1,-0.759,"[-2.705, 1.186]",1.945,-0.779,0.439
refined,k2,-1.116,"[-3.014, 0.782]",1.898,-1.174,0.245
refined,k3,-1.074,"[-3.471, 1.322]",2.396,-0.895,0.374
refined,k4,0.086,"[-0.974, 1.147]",1.060,0.162,0.872
refined,k5,0.140,"[-1.411, 1.691]",1.551,0.180,0.858
