stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-1.625,-6.256,-2.692,-0.619,-1.720,0.780,1.550,-0.656,-0.500,675680848.692,0.260
norefined,2,-1.150,-6.320,-2.801,-0.617,-1.716,0.808,1.490,-0.613,-0.546,469091817.918,0.182
norefined,3,-0.774,-6.415,-2.780,-0.524,-1.560,0.853,1.301,-0.532,-0.695,508912728.366,0.121
norefined,4,-1.253,-6.340,-2.831,-0.426,-1.515,0.862,1.316,-0.519,-0.689,454892998.131,0.198
norefined,5,-0.789,-6.415,-2.851,-0.407,-1.440,0.863,1.211,-0.474,-0.786,485271041.404,0.123
norefined,6,-1.272,-6.343,-2.889,-0.320,-1.390,0.865,1.229,-0.466,-0.775,444246503.871,0.200
norefined,7,-0.800,-6.417,-2.900,-0.321,-1.329,0.856,1.132,-0.426,-0.862,469983538.801,0.125
norefined,8,-1.284,-6.345,-2.930,-0.242,-1.278,0.852,1.155,-0.423,-0.845,436564424.308,0.202
norefined,9,-0.809,-6.419,-2.937,-0.256,-1.229,0.837,1.064,-0.387,-0.924,459388640.509,0.126
norefined,10,-1.294,-6.347,-2.962,-0.184,-1.178,0.829,1.091,-0.389,-0.902,430813959.199,0.204
refined,11,-1.294,-6.347,-2.962,-0.184,-1.178,0.829,1.091,-0.389,-0.902,430813959.199,0.204
refined,12,-0.297,-1.992,-1.354,0.634,1.361,-1.204,-1.368,0.433,0.472,676914007.944,0.149
refined,13,-0.406,-2.495,-1.336,0.271,0.150,-0.356,-0.019,0.179,0.083,349284840.111,0.163
refined,14,-0.586,-3.521,-1.855,0.427,0.294,-0.604,-0.124,0.197,0.035,322770835.951,0.166
refined,15,-0.674,-3.981,-2.030,0.526,0.338,-0.679,-0.210,0.119,-0.072,319287100.458,0.169
refined,16,-0.693,-4.053,-2.061,0.505,0.338,-0.642,-0.221,0.070,-0.105,319018824.002,0.171
refined,17,-0.701,-4.098,-2.078,0.510,0.334,-0.645,-0.224,0.062,-0.116,319000583.772,0.171
refined,18,-0.701,-4.098,-2.079,0.506,0.334,-0.639,-0.224,0.057,-0.119,318999131.721,0.171
refined,19,-0.702,-4.103,-2.080,0.507,0.333,-0.640,-0.224,0.057,-0.121,318998963.545,0.171
refined,20,-0.702,-4.102,-2.080,0.506,0.334,-0.639,-0.224,0.057,-0.121,318998933.924,0.171
