attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.803,"[-1.085, -0.522]",0.281,-4.759,0.000,5.700,ngd,25,228921252.427,0.157,-1.000,0.197,0,0,fn
c,-6.054,"[-7.8, -4.308]",1.746,-5.777,0.000,5.700,ngd,25,228921252.427,0.157,-6.000,-0.054,0,0,fn
s,-2.767,"[-3.71, -1.824]",0.943,-4.888,0.000,5.700,ngd,25,228921252.427,0.157,-3.000,0.233,0,0,fn
vot,0.133,,,,,5.700,ngd,25,228921252.427,0.157,0.167,-0.034,0,0,fn
tt,-1.007,"[-1.293, -0.721]",0.286,-5.873,0.000,6.011,lm,25,166229716.469,0.134,-1.000,-0.007,0,0,fn
c,-5.999,"[-7.564, -4.434]",1.565,-6.385,0.000,6.011,lm,25,166229716.469,0.134,-6.000,0.001,0,0,fn
s,-3.110,"[-4.0, -2.221]",0.889,-5.828,0.000,6.011,lm,25,166229716.469,0.134,-3.000,-0.110,0,0,fn
vot,0.168,,,,,6.011,lm,25,166229716.469,0.134,0.167,0.001,0,0,fn
tt,-1.007,"[-1.293, -0.721]",0.286,-5.873,0.000,11.653,ngd+lm,25,166229716.466,0.134,-1.000,-0.007,0,0,fn
c,-5.999,"[-7.564, -4.434]",1.565,-6.385,0.000,11.653,ngd+lm,25,166229716.466,0.134,-6.000,0.001,0,0,fn
s,-3.110,"[-4.0, -2.221]",0.889,-5.828,0.000,11.653,ngd+lm,25,166229716.466,0.134,-3.000,-0.110,0,0,fn
vot,0.168,,,,,11.653,ngd+lm,25,166229716.466,0.134,0.167,0.001,0,0,fn
