stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.396,"[-2.28, -0.512]",0.884,-3.154,0.002
norefined,c,-6.142,"[-9.898, -2.387]",3.755,-3.265,0.002
norefined,s,-3.531,"[-5.801, -1.26]",2.270,-3.104,0.003
norefined,k0,0.513,"[-0.516, 1.542]",1.029,0.995,0.323
norefined,k1,-0.671,"[-2.195, 0.854]",1.524,-0.878,0.383
norefined,k2,0.781,"[-0.434, 1.997]",1.216,1.283,0.204
norefined,k3,0.845,"[-0.447, 2.137]",1.292,1.306,0.196
norefined,k4,-0.931,"[-1.986, 0.123]",1.055,-1.763,0.083
norefined,k5,-1.282,"[-3.038, 0.474]",1.756,-1.457,0.150
refined,tt,-1.073,"[-1.499, -0.646]",0.427,-5.017,0.000
refined,c,-6.365,"[-8.65, -4.08]",2.285,-5.560,0.000
refined,s,-3.300,"[-4.658, -1.942]",1.358,-4.850,0.000
refined,k0,-0.286,"[-0.918, 0.346]",0.632,-0.903,0.370
refined,k1,-0.297,"[-1.162, 0.568]",0.865,-0.685,0.496
refined,k2,0.475,"[-0.317, 1.267]",0.792,1.197,0.236
refined,k3,0.341,"[-0.344, 1.026]",0.685,0.993,0.324
refined,k4,0.141,"[-0.461, 0.743]",0.602,0.468,0.642
refined,k5,0.397,"[-0.543, 1.337]",0.940,0.843,0.402
