stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.023,-4.510,-4.486,1.878,0.150,1.258,1.877,-1.436,-1.011,855573122.365,0.449
norefined,2,-1.674,-4.723,-4.489,1.731,0.026,1.221,1.730,-1.548,-1.112,697659038.992,0.354
norefined,3,-1.653,-5.018,-4.310,1.510,-0.123,1.130,1.514,-1.559,-1.180,571929323.822,0.329
norefined,4,-1.591,-5.288,-4.130,1.288,-0.293,0.990,1.309,-1.568,-1.218,448666467.004,0.301
norefined,5,-1.361,-5.536,-3.990,1.072,-0.441,0.875,1.131,-1.551,-1.262,329013112.270,0.246
norefined,6,-1.003,-5.748,-3.894,0.912,-0.521,0.793,0.994,-1.464,-1.310,256405200.724,0.175
norefined,7,-1.350,-5.873,-3.749,0.785,-0.648,0.707,0.797,-1.354,-1.359,240004346.048,0.230
norefined,8,-0.933,-6.057,-3.657,0.712,-0.632,0.621,0.747,-1.221,-1.378,213908028.749,0.154
norefined,9,-1.397,-6.102,-3.518,0.736,-0.654,0.605,0.678,-1.139,-1.347,212097311.676,0.229
norefined,10,-0.927,-6.233,-3.500,0.672,-0.641,0.545,0.657,-1.080,-1.364,196719875.409,0.149
refined,11,-0.927,-6.233,-3.500,0.672,-0.641,0.545,0.657,-1.080,-1.364,196719875.409,0.149
refined,12,-0.911,-5.549,-2.485,0.363,0.116,-0.515,-0.265,0.080,-0.005,141150211.541,0.164
refined,13,-0.916,-5.663,-2.760,0.216,0.014,-0.187,-0.045,-0.157,-0.293,117064090.272,0.162
refined,14,-0.955,-5.970,-2.857,0.295,-0.025,-0.226,-0.002,-0.191,-0.356,116645315.388,0.160
refined,15,-0.978,-6.107,-2.909,0.303,-0.033,-0.240,0.015,-0.221,-0.373,116583669.866,0.160
refined,16,-0.989,-6.175,-2.934,0.309,-0.037,-0.246,0.021,-0.234,-0.384,116570314.589,0.160
refined,17,-0.995,-6.207,-2.946,0.312,-0.039,-0.249,0.025,-0.241,-0.389,116567402.473,0.160
refined,18,-0.997,-6.222,-2.952,0.313,-0.040,-0.250,0.026,-0.243,-0.391,116566768.823,0.160
refined,19,-0.999,-6.230,-2.955,0.314,-0.040,-0.251,0.027,-0.245,-0.392,116566631.048,0.160
refined,20,-0.999,-6.233,-2.956,0.314,-0.040,-0.251,0.027,-0.246,-0.393,116566601.104,0.160
