attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.649,"[-0.808, -0.489]",0.160,-8.105,0.000,47,0.150,76945769.684,0.089,-1.000,0.351,0,0,fn
c,-4.722,"[-5.805, -3.64]",1.083,-8.707,0.000,47,0.150,76945769.684,0.089,-6.000,1.278,0,0,fn
s,-2.163,"[-2.727, -1.599]",0.564,-7.653,0.000,47,0.150,76945769.684,0.089,-3.000,0.837,0,0,fn
k0,0.252,"[-0.139, 0.644]",0.391,1.287,0.202,47,0.150,76945769.684,0.089,0.000,0.252,0,0,fp
k1,-0.023,"[-0.499, 0.453]",0.476,-0.096,0.924,47,0.150,76945769.684,0.089,0.000,-0.023,0,0,fp
k2,-0.417,"[-0.867, 0.033]",0.450,-1.850,0.069,47,0.150,76945769.684,0.089,0.000,-0.417,0,1,fp
k3,-0.166,"[-0.571, 0.239]",0.405,-0.817,0.417,47,0.150,76945769.684,0.089,0.000,-0.166,0,0,fp
k4,0.226,"[-0.118, 0.57]",0.344,1.312,0.194,47,0.150,76945769.684,0.089,0.000,0.226,0,0,fp
k5,-0.127,"[-0.673, 0.42]",0.546,-0.463,0.645,47,0.150,76945769.684,0.089,0.000,-0.127,0,0,fp
vot,0.137,,,,,47,0.150,76945769.684,0.089,0.167,-0.029,0,0,fn
tt,-0.999,"[-1.405, -0.593]",0.406,-4.915,0.000,47,0.200,116566601.104,0.112,-1.000,0.001,0,0,fn
c,-6.233,"[-8.482, -3.984]",2.249,-5.531,0.000,47,0.200,116566601.104,0.112,-6.000,-0.233,0,0,fn
s,-2.956,"[-4.153, -1.759]",1.197,-4.930,0.000,47,0.200,116566601.104,0.112,-3.000,0.044,0,0,fn
k0,0.314,"[-0.3, 0.928]",0.614,1.021,0.311,47,0.200,116566601.104,0.112,0.000,0.314,0,0,fp
k1,-0.040,"[-0.875, 0.795]",0.835,-0.096,0.924,47,0.200,116566601.104,0.112,0.000,-0.040,0,0,fp
k2,-0.251,"[-0.962, 0.459]",0.711,-0.706,0.483,47,0.200,116566601.104,0.112,0.000,-0.251,0,0,fp
k3,0.027,"[-0.635, 0.69]",0.662,0.082,0.935,47,0.200,116566601.104,0.112,0.000,0.027,0,0,fp
k4,-0.246,"[-0.853, 0.362]",0.607,-0.807,0.423,47,0.200,116566601.104,0.112,0.000,-0.246,0,0,fp
k5,-0.393,"[-1.397, 0.612]",1.004,-0.780,0.438,47,0.200,116566601.104,0.112,0.000,-0.393,0,0,fp
vot,0.160,,,,,47,0.200,116566601.104,0.112,0.167,-0.006,0,0,fn
tt,-1.073,"[-1.499, -0.646]",0.427,-5.017,0.000,47,0.250,120818614.957,0.112,-1.000,-0.073,0,0,fn
c,-6.365,"[-8.65, -4.08]",2.285,-5.560,0.000,47,0.250,120818614.957,0.112,-6.000,-0.365,0,0,fn
s,-3.300,"[-4.658, -1.942]",1.358,-4.850,0.000,47,0.250,120818614.957,0.112,-3.000,-0.300,0,0,fn
k0,-0.286,"[-0.918, 0.346]",0.632,-0.903,0.370,47,0.250,120818614.957,0.112,0.000,-0.286,0,0,fp
k1,-0.297,"[-1.162, 0.568]",0.865,-0.685,0.496,47,0.250,120818614.957,0.112,0.000,-0.297,0,0,fp
k2,0.475,"[-0.317, 1.267]",0.792,1.197,0.236,47,0.250,120818614.957,0.112,0.000,0.475,0,0,fp
k3,0.341,"[-0.344, 1.026]",0.685,0.993,0.324,47,0.250,120818614.957,0.112,0.000,0.341,0,0,fp
k4,0.141,"[-0.461, 0.743]",0.602,0.468,0.642,47,0.250,120818614.957,0.112,0.000,0.141,0,0,fp
k5,0.397,"[-0.543, 1.337]",0.940,0.843,0.402,47,0.250,120818614.957,0.112,0.000,0.397,0,0,fp
vot,0.169,,,,,47,0.250,120818614.957,0.112,0.167,0.002,0,0,fn
