stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.328,"[-3.347, 0.691]",2.019,-1.192,0.261
norefined,c,-7.465,"[-18.165, 3.236]",10.701,-1.264,0.235
norefined,s,-3.196,"[-8.487, 2.095]",5.291,-1.095,0.299
norefined,k0,1.490,"[-1.396, 4.376]",2.886,0.936,0.371
norefined,k1,0.398,"[-0.934, 1.73]",1.332,0.542,0.600
norefined,k2,-1.109,"[-3.794, 1.576]",2.685,-0.749,0.471
norefined,k3,-1.520,"[-4.184, 1.145]",2.665,-1.034,0.326
norefined,k4,1.308,"[-1.334, 3.949]",2.641,0.897,0.391
norefined,k5,-1.417,"[-4.749, 1.916]",3.333,-0.770,0.459
refined,tt,-0.639,"[-1.016, -0.262]",0.377,-3.071,0.012
refined,c,-3.582,"[-5.445, -1.719]",1.863,-3.485,0.006
refined,s,-1.387,"[-2.259, -0.514]",0.873,-2.880,0.016
refined,k0,0.488,"[-0.005, 0.981]",0.493,1.795,0.103
refined,k1,-0.280,"[-0.592, 0.032]",0.312,-1.625,0.135
refined,k2,0.152,"[-0.301, 0.604]",0.453,0.608,0.556
refined,k3,0.104,"[-0.318, 0.527]",0.422,0.447,0.664
refined,k4,-0.008,"[-0.424, 0.408]",0.416,-0.035,0.973
refined,k5,-0.239,"[-0.828, 0.35]",0.589,-0.735,0.479
