stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.977,-7.060,-3.560,1.930,1.073,-1.244,-1.843,1.508,-1.408,361498161.080,-0.138
norefined,2,0.611,-7.133,-3.488,1.886,0.914,-1.353,-1.960,1.391,-1.605,242966720.962,-0.086
norefined,3,0.170,-7.161,-3.437,1.861,0.830,-1.459,-2.014,1.322,-1.764,131414190.082,-0.024
norefined,4,-0.279,-7.166,-3.410,1.785,0.733,-1.567,-2.033,1.253,-1.891,89395898.069,0.039
norefined,5,-0.712,-7.209,-3.370,1.683,0.600,-1.606,-1.863,1.247,-1.870,65146548.869,0.099
norefined,6,-1.108,-7.294,-3.275,1.564,0.589,-1.468,-1.769,1.319,-1.699,54789496.715,0.152
norefined,7,-0.796,-7.417,-3.273,1.604,0.613,-1.175,-1.720,1.350,-1.485,53816984.730,0.107
norefined,8,-1.256,-7.395,-3.220,1.514,0.497,-1.258,-1.648,1.343,-1.522,49251038.965,0.170
norefined,9,-0.873,-7.494,-3.254,1.576,0.518,-1.011,-1.591,1.320,-1.370,48117541.194,0.117
norefined,10,-1.328,-7.465,-3.196,1.490,0.398,-1.109,-1.520,1.308,-1.417,45308507.072,0.178
refined,11,-1.328,-7.465,-3.196,1.490,0.398,-1.109,-1.520,1.308,-1.417,45308507.072,0.178
refined,12,-0.472,-2.705,-0.898,0.182,-0.599,-0.059,0.976,-0.723,1.310,139603949.511,0.174
refined,13,-0.353,-2.035,-0.807,0.171,-0.229,0.212,0.251,0.094,-0.483,11935917.436,0.174
refined,14,-0.479,-2.808,-1.053,0.329,-0.307,0.228,0.186,0.042,-0.415,6667821.330,0.171
refined,15,-0.576,-3.282,-1.245,0.446,-0.293,0.181,0.140,-0.000,-0.306,6009917.583,0.176
refined,16,-0.620,-3.488,-1.342,0.477,-0.285,0.164,0.118,-0.007,-0.259,5944261.161,0.178
refined,17,-0.634,-3.554,-1.373,0.485,-0.281,0.156,0.108,-0.008,-0.245,5938224.782,0.178
refined,18,-0.638,-3.574,-1.383,0.487,-0.280,0.153,0.105,-0.008,-0.241,5937650.890,0.178
refined,19,-0.639,-3.580,-1.386,0.488,-0.280,0.152,0.104,-0.008,-0.239,5937596.971,0.178
refined,20,-0.639,-3.582,-1.387,0.488,-0.280,0.152,0.104,-0.008,-0.239,5937591.959,0.178
