stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,68.745,1.765,0.000,57,0,9,2054691279.939,147928824.557
refined,159.223,1.765,0.000,57,0,9,2054691279.939,66593445.686
