stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.977,-7.060,-3.560,1.930,1.073,-1.244,-1.843,1.508,-1.408,2609737487.374,-0.138
norefined,2,0.526,-7.115,-3.571,1.872,0.945,-1.279,-1.921,1.429,-1.508,1828704816.884,-0.074
norefined,3,0.049,-7.140,-3.579,1.817,0.859,-1.321,-1.969,1.370,-1.569,1016422774.808,-0.007
norefined,4,-0.426,-7.149,-3.572,1.741,0.768,-1.366,-2.013,1.311,-1.624,525577031.657,0.060
norefined,5,-0.911,-7.128,-3.612,1.687,0.702,-1.344,-1.976,1.266,-1.651,347600637.470,0.128
norefined,6,-1.331,-7.118,-3.685,1.641,0.694,-1.147,-1.816,1.255,-1.615,281449971.744,0.187
norefined,7,-1.362,-7.181,-3.772,1.614,0.739,-0.747,-1.586,1.246,-1.466,212815654.605,0.190
norefined,8,-1.509,-7.251,-3.800,1.512,0.779,-0.381,-1.347,1.202,-1.332,165588234.672,0.208
norefined,9,-1.152,-7.376,-3.855,1.406,0.732,-0.162,-1.205,1.056,-1.300,165813566.740,0.156
norefined,10,-1.624,-7.358,-3.809,1.322,0.688,-0.079,-1.118,1.031,-1.276,147928824.557,0.221
refined,11,-1.624,-7.358,-3.809,1.322,0.688,-0.079,-1.118,1.031,-1.276,147928824.557,0.221
refined,12,-0.260,-1.859,-1.220,-0.540,-0.807,1.131,-0.190,-0.058,-0.037,236861316.019,0.140
refined,13,-0.502,-2.617,-1.474,-0.184,-0.488,0.645,0.001,0.195,-0.365,78643289.993,0.192
refined,14,-0.713,-3.802,-2.108,-0.124,-0.444,0.692,-0.067,0.202,-0.419,67991691.673,0.187
refined,15,-0.802,-4.407,-2.458,-0.102,-0.393,0.693,-0.148,0.238,-0.418,66656442.930,0.182
refined,16,-0.801,-4.419,-2.482,-0.124,-0.368,0.702,-0.165,0.263,-0.442,66595888.147,0.181
refined,17,-0.808,-4.456,-2.504,-0.122,-0.365,0.701,-0.170,0.261,-0.438,66593641.699,0.181
refined,18,-0.806,-4.448,-2.500,-0.124,-0.364,0.702,-0.170,0.263,-0.441,66593470.979,0.181
refined,19,-0.807,-4.452,-2.502,-0.123,-0.364,0.702,-0.170,0.262,-0.440,66593448.934,0.181
refined,20,-0.807,-4.450,-2.502,-0.123,-0.364,0.702,-0.170,0.262,-0.440,66593445.685,0.181
