stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.848,"[-1.252, -0.443]",0.405,-4.181,0.000
norefined,c,-6.846,"[-10.415, -3.277]",3.569,-3.829,0.000
norefined,s,-3.431,"[-5.174, -1.689]",1.742,-3.930,0.000
norefined,k0,-1.096,"[-2.069, -0.123]",0.973,-2.248,0.028
norefined,k1,-0.135,"[-0.781, 0.51]",0.646,-0.418,0.677
norefined,k2,0.220,"[-0.464, 0.903]",0.683,0.642,0.523
norefined,k3,-0.089,"[-0.625, 0.448]",0.536,-0.331,0.742
norefined,k4,0.219,"[-0.328, 0.766]",0.547,0.799,0.427
norefined,k5,0.330,"[-0.329, 0.989]",0.659,0.998,0.322
refined,tt,-1.553,"[-2.206, -0.901]",0.653,-4.751,0.000
refined,c,-10.526,"[-15.511, -5.541]",4.985,-4.214,0.000
refined,s,-4.985,"[-7.268, -2.702]",2.283,-4.359,0.000
refined,k0,-0.037,"[-0.851, 0.778]",0.815,-0.090,0.929
refined,k1,0.229,"[-0.452, 0.91]",0.681,0.671,0.505
refined,k2,0.524,"[-0.325, 1.373]",0.849,1.232,0.222
refined,k3,-0.132,"[-0.72, 0.456]",0.588,-0.448,0.656
refined,k4,-0.126,"[-0.682, 0.431]",0.557,-0.451,0.653
refined,k5,0.046,"[-0.62, 0.712]",0.666,0.138,0.891
