attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.116,"[-1.655, -0.577]",0.539,-4.131,0.000,92,0.150,133768477.060,0.113,-1.000,-0.116,0,0,fn
c,-7.365,"[-10.979, -3.751]",3.614,-4.068,0.000,92,0.150,133768477.060,0.113,-6.000,-1.365,0,0,fn
s,-3.455,"[-5.299, -1.61]",1.845,-3.738,0.000,92,0.150,133768477.060,0.113,-3.000,-0.455,0,0,fn
k0,0.026,"[-0.442, 0.494]",0.468,0.111,0.912,92,0.150,133768477.060,0.113,0.000,0.026,0,0,fp
k1,0.598,"[-0.207, 1.403]",0.805,1.482,0.143,92,0.150,133768477.060,0.113,0.000,0.598,0,0,fp
k2,-0.223,"[-0.888, 0.442]",0.665,-0.671,0.505,92,0.150,133768477.060,0.113,0.000,-0.223,0,0,fp
k3,0.037,"[-0.582, 0.656]",0.619,0.118,0.906,92,0.150,133768477.060,0.113,0.000,0.037,0,0,fp
k4,0.203,"[-0.392, 0.798]",0.595,0.681,0.498,92,0.150,133768477.060,0.113,0.000,0.203,0,0,fp
k5,0.098,"[-0.302, 0.498]",0.400,0.490,0.626,92,0.150,133768477.060,0.113,0.000,0.098,0,0,fp
vot,0.152,,,,,92,0.150,133768477.060,0.113,0.167,-0.015,0,0,fn
tt,-1.197,"[-1.595, -0.799]",0.398,-6.009,0.000,92,0.200,71967457.501,0.086,-1.000,-0.197,0,0,fn
c,-7.695,"[-10.274, -5.116]",2.579,-5.956,0.000,92,0.200,71967457.501,0.086,-6.000,-1.695,0,0,fn
s,-3.746,"[-5.092, -2.4]",1.346,-5.555,0.000,92,0.200,71967457.501,0.086,-3.000,-0.746,0,0,fn
k0,0.190,"[-0.141, 0.521]",0.331,1.147,0.256,92,0.200,71967457.501,0.086,0.000,0.190,0,0,fp
k1,0.208,"[-0.271, 0.687]",0.479,0.868,0.388,92,0.200,71967457.501,0.086,0.000,0.208,0,0,fp
k2,0.790,"[0.142, 1.438]",0.648,2.434,0.018,92,0.200,71967457.501,0.086,0.000,0.790,0,1,fp
k3,0.568,"[0.069, 1.067]",0.499,2.270,0.026,92,0.200,71967457.501,0.086,0.000,0.568,0,1,fp
k4,-0.688,"[-1.232, -0.144]",0.544,-2.524,0.014,92,0.200,71967457.501,0.086,0.000,-0.688,0,1,fp
k5,0.195,"[-0.1, 0.49]",0.295,1.320,0.191,92,0.200,71967457.501,0.086,0.000,0.195,0,0,fp
vot,0.156,,,,,92,0.200,71967457.501,0.086,0.167,-0.011,0,0,fn
tt,-0.707,"[-0.954, -0.461]",0.247,-5.721,0.000,92,0.250,88225362.258,0.093,-1.000,0.293,0,0,fn
c,-4.507,"[-6.075, -2.94]",1.567,-5.741,0.000,92,0.250,88225362.258,0.093,-6.000,1.493,0,0,fn
s,-2.258,"[-3.171, -1.345]",0.913,-4.938,0.000,92,0.250,88225362.258,0.093,-3.000,0.742,0,0,fn
k0,-0.094,"[-0.371, 0.184]",0.278,-0.673,0.504,92,0.250,88225362.258,0.093,0.000,-0.094,0,0,fp
k1,0.303,"[-0.08, 0.686]",0.383,1.577,0.120,92,0.250,88225362.258,0.093,0.000,0.303,0,0,fp
k2,-0.433,"[-0.814, -0.051]",0.381,-2.264,0.027,92,0.250,88225362.258,0.093,0.000,-0.433,0,1,fp
k3,0.075,"[-0.286, 0.436]",0.361,0.414,0.681,92,0.250,88225362.258,0.093,0.000,0.075,0,0,fp
k4,0.168,"[-0.174, 0.511]",0.342,0.980,0.330,92,0.250,88225362.258,0.093,0.000,0.168,0,0,fp
k5,-0.026,"[-0.264, 0.213]",0.238,-0.214,0.831,92,0.250,88225362.258,0.093,0.000,-0.026,0,0,fp
vot,0.157,,,,,92,0.250,88225362.258,0.093,0.167,-0.010,0,0,fn
