stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,75.424,2.023,0.000,0,9,3016603777.289,270994136.439,76
refined,304.599,2.023,0.000,0,9,3016603777.289,71967457.501,76
