stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.798,"[-1.468, -0.128]",0.670,-2.376,0.020
norefined,c,-7.528,"[-13.172, -1.884]",5.644,-2.662,0.010
norefined,s,-1.533,"[-3.751, 0.685]",2.218,-1.380,0.172
norefined,k0,0.675,"[-0.149, 1.499]",0.824,1.636,0.107
norefined,k1,1.323,"[-0.091, 2.738]",1.415,1.867,0.066
norefined,k2,-1.076,"[-2.211, 0.059]",1.135,-1.893,0.063
norefined,k3,-0.820,"[-1.905, 0.266]",1.086,-1.506,0.137
norefined,k4,-0.280,"[-1.41, 0.85]",1.130,-0.494,0.623
norefined,k5,-0.501,"[-1.189, 0.188]",0.688,-1.452,0.151
refined,tt,-1.116,"[-1.655, -0.577]",0.539,-4.131,0.000
refined,c,-7.365,"[-10.979, -3.751]",3.614,-4.068,0.000
refined,s,-3.455,"[-5.299, -1.61]",1.845,-3.738,0.000
refined,k0,0.026,"[-0.442, 0.494]",0.468,0.111,0.912
refined,k1,0.598,"[-0.207, 1.403]",0.805,1.482,0.143
refined,k2,-0.223,"[-0.888, 0.442]",0.665,-0.671,0.505
refined,k3,0.037,"[-0.582, 0.656]",0.619,0.118,0.906
refined,k4,0.203,"[-0.392, 0.798]",0.595,0.681,0.498
refined,k5,0.098,"[-0.302, 0.498]",0.400,0.490,0.626
