stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.493,-7.779,-1.405,0.358,-0.176,-1.078,-1.834,-1.804,1.582,1706096877.396,0.320
norefined,2,-2.109,-7.867,-1.664,0.306,-0.247,-1.097,-1.898,-1.703,1.509,1470507017.581,0.268
norefined,3,-2.073,-7.845,-2.089,0.212,-0.193,-1.067,-1.895,-1.495,1.402,1277723267.467,0.264
norefined,4,-1.890,-7.823,-2.496,0.148,-0.187,-1.063,-1.894,-1.331,1.263,1051446812.553,0.242
norefined,5,-1.601,-7.797,-2.861,0.113,-0.207,-1.051,-1.904,-1.216,1.132,763937457.249,0.205
norefined,6,-1.309,-7.755,-3.216,0.063,-0.176,-1.009,-1.899,-1.066,1.036,525542267.629,0.169
norefined,7,-1.120,-7.659,-3.603,0.002,-0.136,-0.897,-1.868,-0.894,0.954,369451745.902,0.146
norefined,8,-1.498,-7.539,-3.831,-0.042,-0.132,-0.768,-1.793,-0.789,0.877,360910276.782,0.199
norefined,9,-1.049,-7.558,-4.001,-0.020,-0.123,-0.740,-1.761,-0.688,0.796,342217872.939,0.139
norefined,10,-1.540,-7.512,-3.976,-0.046,-0.138,-0.702,-1.703,-0.709,0.770,343170670.463,0.205
refined,11,-1.049,-7.558,-4.001,-0.020,-0.123,-0.740,-1.761,-0.688,0.796,342217872.939,0.139
refined,12,-0.929,-5.080,-2.654,0.237,0.163,0.178,0.175,-0.127,-0.646,151985558.566,0.183
refined,13,-0.895,-5.135,-2.705,0.022,0.043,0.087,0.545,-0.056,-0.589,145133327.401,0.174
refined,14,-0.926,-5.301,-2.773,0.027,0.020,0.090,0.538,-0.047,-0.615,144949585.072,0.175
refined,15,-0.943,-5.409,-2.823,0.024,0.000,0.094,0.531,-0.045,-0.626,144884600.400,0.174
refined,16,-0.956,-5.490,-2.859,0.022,-0.013,0.098,0.524,-0.045,-0.632,144851789.343,0.174
refined,17,-0.966,-5.549,-2.887,0.022,-0.024,0.100,0.519,-0.044,-0.637,144834909.764,0.174
refined,18,-0.973,-5.593,-2.907,0.021,-0.031,0.102,0.515,-0.044,-0.641,144826191.104,0.174
refined,19,-0.978,-5.625,-2.922,0.021,-0.037,0.103,0.512,-0.044,-0.643,144821689.435,0.174
refined,20,-0.982,-5.649,-2.932,0.020,-0.041,0.104,0.510,-0.043,-0.645,144819369.839,0.174
