stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,4.008,2.023,0.000,76,0,9,1616836965.056,1051006247.505
refined,4.008,2.023,0.000,76,0,9,1616836965.056,1051006247.505
