stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.450,"[-2.261, -0.639]",0.811,-3.570,0.001
norefined,c,-6.804,"[-11.208, -2.4]",4.404,-3.084,0.003
norefined,s,-3.316,"[-5.237, -1.395]",1.921,-3.446,0.001
norefined,k0,-1.116,"[-2.573, 0.34]",1.456,-1.530,0.131
norefined,k1,0.971,"[-0.226, 2.168]",1.197,1.620,0.110
norefined,k2,-0.954,"[-2.36, 0.453]",1.406,-1.354,0.180
norefined,k3,0.275,"[-0.728, 1.277]",1.003,0.546,0.587
norefined,k4,-1.293,"[-2.785, 0.2]",1.493,-1.729,0.088
norefined,k5,-1.300,"[-2.572, -0.028]",1.272,-2.041,0.045
refined,tt,-1.214,"[-1.797, -0.63]",0.584,-4.149,0.000
refined,c,-6.705,"[-10.106, -3.304]",3.401,-3.935,0.000
refined,s,-3.265,"[-4.82, -1.71]",1.555,-4.191,0.000
refined,k0,0.122,"[-0.712, 0.956]",0.834,0.292,0.771
refined,k1,-0.224,"[-0.829, 0.38]",0.604,-0.740,0.462
refined,k2,0.025,"[-0.698, 0.748]",0.723,0.068,0.946
refined,k3,0.363,"[-0.377, 1.103]",0.740,0.980,0.331
refined,k4,0.194,"[-0.636, 1.025]",0.831,0.467,0.642
refined,k5,-0.189,"[-0.797, 0.419]",0.608,-0.620,0.537
