stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.351,"[-3.043, 0.341]",1.692,-1.593,0.116
norefined,c,-6.634,"[-16.66, 3.393]",10.026,-1.321,0.191
norefined,s,-3.426,"[-8.101, 1.25]",4.675,-1.463,0.148
norefined,k0,-1.028,"[-4.589, 2.532]",3.561,-0.576,0.566
norefined,k1,1.374,"[-1.813, 4.562]",3.187,0.861,0.392
norefined,k2,-1.053,"[-3.866, 1.76]",2.813,-0.747,0.458
norefined,k3,-0.144,"[-2.204, 1.916]",2.060,-0.140,0.889
norefined,k4,-1.708,"[-4.359, 0.943]",2.651,-1.286,0.203
norefined,k5,-1.296,"[-4.627, 2.036]",3.331,-0.776,0.440
refined,tt,-1.351,"[-3.043, 0.341]",1.692,-1.593,0.116
refined,c,-6.634,"[-16.66, 3.393]",10.026,-1.321,0.191
refined,s,-3.426,"[-8.101, 1.25]",4.675,-1.463,0.148
refined,k0,-1.028,"[-4.589, 2.532]",3.561,-0.576,0.566
refined,k1,1.374,"[-1.813, 4.562]",3.187,0.861,0.392
refined,k2,-1.053,"[-3.866, 1.76]",2.813,-0.747,0.458
refined,k3,-0.144,"[-2.204, 1.916]",2.060,-0.140,0.889
refined,k4,-1.708,"[-4.359, 0.943]",2.651,-1.286,0.203
refined,k5,-1.296,"[-4.627, 2.036]",3.331,-0.776,0.440
