stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,83.638,2.023,0.000,76,0,9,3304004503.996,270045486.526
refined,155.728,2.023,0.000,76,0,9,3304004503.996,150739345.105
