stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.697,-6.939,-1.984,-1.351,1.807,-1.404,-0.556,-1.654,-1.592,758138829.157,0.100
norefined,2,-0.977,-6.847,-2.328,-1.286,1.736,-1.352,-0.378,-1.639,-1.578,535277566.062,0.143
norefined,3,-0.888,-6.792,-2.737,-1.240,1.572,-1.282,-0.184,-1.609,-1.566,390227802.700,0.131
norefined,4,-1.270,-6.719,-2.970,-1.191,1.472,-1.199,-0.044,-1.567,-1.507,352175136.076,0.189
norefined,5,-0.866,-6.765,-3.163,-1.203,1.281,-1.158,0.035,-1.519,-1.488,338113977.931,0.128
norefined,6,-1.354,-6.729,-3.161,-1.168,1.276,-1.106,0.084,-1.477,-1.438,311318831.426,0.201
norefined,7,-0.925,-6.789,-3.306,-1.189,1.097,-1.073,0.146,-1.423,-1.419,308488346.455,0.136
norefined,8,-1.411,-6.763,-3.260,-1.145,1.108,-1.024,0.186,-1.381,-1.367,286655078.131,0.209
norefined,9,-0.966,-6.827,-3.381,-1.166,0.948,-1.000,0.241,-1.331,-1.351,289110024.406,0.141
norefined,10,-1.450,-6.804,-3.316,-1.116,0.971,-0.954,0.275,-1.293,-1.300,270045486.527,0.213
refined,11,-1.450,-6.804,-3.316,-1.116,0.971,-0.954,0.275,-1.293,-1.300,270045486.527,0.213
refined,12,-0.689,-4.068,-1.977,0.735,-0.487,0.412,0.064,0.179,0.129,282769418.343,0.169
refined,13,-1.261,-7.243,-3.456,0.801,-0.511,0.215,0.107,0.217,0.078,162017959.443,0.174
refined,14,-1.251,-6.959,-3.404,0.056,-0.205,-0.033,0.322,0.196,-0.214,151361079.082,0.180
refined,15,-1.196,-6.606,-3.217,0.173,-0.247,0.044,0.368,0.206,-0.161,150899835.888,0.181
refined,16,-1.227,-6.779,-3.302,0.105,-0.218,0.016,0.363,0.190,-0.198,150776210.013,0.181
refined,17,-1.204,-6.656,-3.242,0.134,-0.229,0.030,0.363,0.200,-0.183,150750853.849,0.181
refined,18,-1.217,-6.723,-3.274,0.119,-0.223,0.023,0.364,0.193,-0.191,150742376.178,0.181
refined,19,-1.209,-6.684,-3.255,0.126,-0.226,0.027,0.363,0.196,-0.187,150740064.404,0.181
refined,20,-1.214,-6.705,-3.265,0.122,-0.224,0.025,0.363,0.194,-0.189,150739345.106,0.181
