stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,68.508,2.023,0.000,76,0,9,4229688563.114,414568346.346
refined,79.835,2.023,0.000,76,0,9,4229688563.114,360769042.583
