attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.423,"[-1.864, -0.983]",0.441,-5.381,0.000,73.966,ngd,6,175226888.588,0.138,-1.000,-0.423,0,0,fn
c,-7.119,"[-9.352, -4.885]",2.233,-5.310,0.000,73.966,ngd,6,175226888.588,0.138,-6.000,-1.119,0,0,fn
s,-4.203,"[-5.474, -2.932]",1.271,-5.509,0.000,73.966,ngd,6,175226888.588,0.138,-3.000,-1.203,0,0,fn
vot,0.200,,,,,73.966,ngd,6,175226888.588,0.138,0.167,0.033,0,0,fn
tt,-2.270,"[-5.505, 0.965]",3.235,-1.169,0.246,91.049,lm,6,6256367506.964,0.824,-1.000,-1.270,1,0,fn
c,14.252,"[-6.647, 35.15]",20.899,1.136,0.260,91.049,lm,6,6256367506.964,0.824,-6.000,20.252,1,0,fn
s,1.157,"[-0.937, 3.25]",2.094,0.920,0.360,91.049,lm,6,6256367506.964,0.824,-3.000,4.157,1,0,fn
vot,-0.159,,,,,91.049,lm,6,6256367506.964,0.824,0.167,-0.326,0,0,fn
tt,-1.306,"[-1.71, -0.901]",0.404,-5.381,0.000,146.431,ngd+lm,6,170811794.008,0.136,-1.000,-0.306,0,0,fn
c,-5.749,"[-7.567, -3.93]",1.818,-5.267,0.000,146.431,ngd+lm,6,170811794.008,0.136,-6.000,0.251,0,0,fn
s,-3.599,"[-4.685, -2.513]",1.086,-5.520,0.000,146.431,ngd+lm,6,170811794.008,0.136,-3.000,-0.599,0,0,fn
vot,0.227,,,,,146.431,ngd+lm,6,170811794.008,0.136,0.167,0.060,0,0,fn
