stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,38.931,1.727,0.000,0,9,3546420983.760,569295316.971,76
refined,44.017,1.727,0.000,0,9,3546420983.760,513029394.154,76
