stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.833,-4.347,-1.008,-1.587,-1.178,-1.605,-0.542,-0.786,-0.803,7171517875.222,1584,0,0,-0.192
norefined,2,0.351,-4.363,-1.087,-1.587,-1.262,-1.630,-0.601,-0.803,-0.813,4718721170.594,1584,0,0,-0.081
norefined,3,-0.142,-4.361,-1.120,-1.552,-1.299,-1.658,-0.636,-0.825,-0.795,3623078375.242,1584,0,0,0.033
norefined,4,-0.608,-4.347,-1.207,-1.430,-1.335,-1.614,-0.657,-0.775,-0.733,3353116656.964,1584,0,0,0.140
norefined,5,-0.784,-4.323,-1.502,-1.247,-1.364,-1.461,-0.653,-0.579,-0.545,3073101491.058,1584,0,0,0.181
norefined,6,-0.948,-4.299,-1.782,-1.033,-1.363,-1.297,-0.600,-0.395,-0.360,2790030596.532,1584,0,0,0.221
norefined,7,-0.954,-4.295,-2.073,-0.816,-1.321,-1.106,-0.524,-0.199,-0.170,2521937352.653,1584,0,0,0.222
norefined,8,-0.910,-4.300,-2.343,-0.596,-1.248,-0.910,-0.431,-0.013,0.030,2314135826.698,1584,0,0,0.212
norefined,9,-0.867,-4.333,-2.563,-0.333,-1.125,-0.705,-0.290,0.110,0.222,2184475680.553,1584,0,0,0.200
norefined,10,-0.767,-4.446,-2.655,-0.022,-0.958,-0.519,-0.085,0.032,0.331,2103481717.132,1584,0,0,0.173
refined,11,-0.767,-4.446,-2.655,-0.022,-0.958,-0.519,-0.085,0.032,0.331,2103481717.132,1584,0,0,0.173
refined,12,-1.129,-6.678,-3.785,0.171,-0.306,-0.410,-0.234,-1.307,1.142,1977307100.462,1584,0,0,0.169
refined,13,-1.600,-9.594,-5.184,0.377,-0.536,-0.463,-0.250,-1.488,1.056,1953989939.706,1584,0,0,0.167
refined,14,-2.577,-15.069,-7.898,1.173,-0.652,-0.565,-0.480,-1.826,0.374,1921901391.235,1584,0,0,0.171
refined,15,-3.363,-17.514,-9.259,2.912,0.706,-0.148,-1.371,-1.943,-1.697,1907268700.924,1584,0,0,0.192
refined,16,-5.333,-27.887,-14.827,5.461,0.900,-0.349,-2.383,-2.697,-3.569,1901052490.319,1584,0,0,0.191
refined,17,-2.036,-4.810,-3.414,7.024,3.667,0.747,-3.746,-1.174,-4.676,5163388418.032,1584,0,0,0.423
refined,18,0.132,-4.001,0.124,-3.774,-2.259,-1.002,1.989,0.019,3.329,5284291144.970,1584,0,0,-0.033
refined,19,-0.935,2.155,-2.164,6.518,3.641,1.031,-3.098,0.058,-5.979,10710862793.945,1584,0,0,-0.434
refined,20,2.347,-10.023,3.579,-22.139,-12.202,-2.863,12.399,-0.966,22.121,12174228754.772,1584,0,0,-0.234
