stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.695,"[-1.076, -0.313]",0.382,-3.034,0.003
norefined,c,-4.369,"[-6.933, -1.806]",2.563,-2.843,0.006
norefined,s,-2.743,"[-4.253, -1.232]",1.511,-3.029,0.003
norefined,k0,-0.033,"[-0.748, 0.682]",0.715,-0.076,0.940
norefined,k1,-0.955,"[-1.983, 0.073]",1.028,-1.550,0.126
norefined,k2,-0.342,"[-1.138, 0.454]",0.796,-0.717,0.476
norefined,k3,0.346,"[-0.383, 1.074]",0.729,0.791,0.432
norefined,k4,0.357,"[-0.496, 1.209]",0.853,0.697,0.488
norefined,k5,-0.135,"[-1.091, 0.821]",0.956,-0.235,0.815
refined,tt,-0.847,"[-1.296, -0.398]",0.449,-3.149,0.002
refined,c,-4.977,"[-7.761, -2.194]",2.783,-2.983,0.004
refined,s,-3.070,"[-4.632, -1.508]",1.562,-3.279,0.002
refined,k0,0.085,"[-0.62, 0.791]",0.706,0.202,0.841
refined,k1,-0.196,"[-1.047, 0.654]",0.850,-0.385,0.702
refined,k2,0.313,"[-0.427, 1.054]",0.741,0.706,0.483
refined,k3,0.137,"[-0.556, 0.83]",0.693,0.330,0.743
refined,k4,0.423,"[-0.485, 1.331]",0.908,0.777,0.440
refined,k5,-0.823,"[-1.877, 0.231]",1.054,-1.302,0.197
