stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.952,"[-4.109, 0.205]",2.157,-1.806,0.075
norefined,c,-8.000,"[-16.6, 0.6]",8.600,-1.857,0.068
norefined,s,-4.338,"[-9.139, 0.463]",4.801,-1.804,0.076
norefined,k0,0.141,"[-1.48, 1.763]",1.621,0.174,0.862
norefined,k1,0.373,"[-0.736, 1.482]",1.109,0.671,0.505
norefined,k2,-0.228,"[-1.379, 0.923]",1.151,-0.396,0.694
norefined,k3,0.256,"[-1.011, 1.522]",1.266,0.403,0.688
norefined,k4,0.090,"[-0.801, 0.982]",0.892,0.202,0.840
norefined,k5,-1.986,"[-4.678, 0.706]",2.692,-1.473,0.146
refined,tt,-1.712,"[-3.598, 0.174]",1.886,-1.812,0.075
refined,c,-8.354,"[-16.829, 0.121]",8.475,-1.967,0.053
refined,s,-3.865,"[-7.804, 0.073]",3.939,-1.959,0.054
refined,k0,-0.691,"[-2.386, 1.005]",1.695,-0.813,0.419
refined,k1,0.107,"[-0.768, 0.982]",0.875,0.244,0.808
refined,k2,-0.543,"[-1.849, 0.763]",1.306,-0.830,0.409
refined,k3,0.138,"[-0.921, 1.197]",1.059,0.261,0.795
refined,k4,0.056,"[-0.843, 0.956]",0.899,0.125,0.901
refined,k5,-0.748,"[-2.497, 1.0]",1.749,-0.854,0.396
