attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.248,"[-1.828, -0.669]",0.580,-3.588,0.001,4.133,ngd,86,391117820.503,0.201,-1.000,-0.248,0,0,fn
c,-5.415,"[-8.185, -2.646]",2.770,-3.257,0.002,4.133,ngd,86,391117820.503,0.201,-6.000,0.585,0,0,fn
s,-4.272,"[-6.001, -2.543]",1.729,-4.116,0.000,4.133,ngd,86,391117820.503,0.201,-3.000,-1.272,0,0,fn
vot,0.231,,,,,4.133,ngd,86,391117820.503,0.201,0.167,0.064,0,0,fn
tt,-0.258,"[-0.99, 0.475]",0.733,-0.586,0.560,4.552,lm,86,3637177473.442,0.614,-1.000,0.742,1,0,fn
c,-5.428,"[-15.263, 4.408]",9.835,-0.919,0.361,4.552,lm,86,3637177473.442,0.614,-6.000,0.572,1,0,fn
s,-4.399,"[-12.854, 4.056]",8.455,-0.867,0.389,4.552,lm,86,3637177473.442,0.614,-3.000,-1.399,1,0,fn
vot,0.047,,,,,4.552,lm,86,3637177473.442,0.614,0.167,-0.119,0,0,fn
tt,-0.823,"[-1.077, -0.569]",0.254,-5.400,0.000,8.649,ngd+lm,86,223040309.421,0.152,-1.000,0.177,0,0,fn
c,-4.813,"[-6.363, -3.262]",1.550,-5.171,0.000,8.649,ngd+lm,86,223040309.421,0.152,-6.000,1.187,0,0,fn
s,-2.561,"[-3.301, -1.822]",0.740,-5.768,0.000,8.649,ngd+lm,86,223040309.421,0.152,-3.000,0.439,0,0,fn
vot,0.171,,,,,8.649,ngd+lm,86,223040309.421,0.152,0.167,0.004,0,0,fn
